ï»¿video_id,author,comment_text,published_at,like_count,cleaned_comment_text,target,combined_text,has_judi_site,financial_term_count,has_high_confidence_phrase,has_currency,site_plus_financial,site_plus_phrase,financial_plus_currency,definite_judol,raw_score,judol_score,risk_category,confidence
M6q3M1Lal9Y,@ziwanhadi3749,Pertama nih,10/15/21 1:11,2,pertama nih,0,pertama nih pertama nih,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
ON5gHepz_NU,@jakom1905,Pozee our Kenyan Superstar.,1/23/22 16:07,0,pozee our kenyan superstar,0,pozee our kenyan superstar pozee our kenyan superstar.,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
JpaK8OhL4FI,@riekydiaz1269,"Bang ..jok lexy papras busa latex trima jadi , ada?",8/22/25 14:19,0,bang jok lexy papras busa latex trima jadi,0,"bang jok lexy papras busa latex trima jadi bang ..jok lexy papras busa latex trima jadi , ada?",0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
ejZzv9CGBkY,@tiwipertiwi5853,bang gue pernah mabar baru teman gue bj baru gue suruh teman gue tembak baru bilang bismillah e benar arso,3/6/24 9:42,0,bang gue pernah mabar baru teman gue bj baru gue suruh teman gue tembak baru bilang bismillah e benar arso,0,bang gue pernah mabar baru teman gue bj baru gue suruh teman gue tembak baru bilang bismillah e benar arso bang gue pernah mabar baru teman gue bj baru gue suruh teman gue tembak baru bilang bismillah e benar arso,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
R-qlSVSdea0,@mulyanikumalasari534,susah senang cuma wlzphy88  yang setia temani,4/23/25 22:34,0,susah senang cuma pesiar88 setia teman,1,susah senang cuma pesiar88 setia teman susah senang cuma wlzphy88  yang setia temani,1,0,0,0,0,0,0,0,4.0,0.6666666666666666,Low,Low
JpaK8OhL4FI,@LinhDo-o8v,03;24 selalu kutunggu bang..! ÖÓÓ,9/3/25 9:08,0,03 24 selalu tunggu bang probet 855,1,03 24 selalu tunggu bang probet 855 03;24 selalu kutunggu bang..! öóó,0,1,0,0,0,0,0,0,2.0,0.3333333333333333,Low,Low
fvlnUvMAblw,@ipanhijisalapantilutilu,"Masterannya udah dijemur ,pas di angin anginkan langsung masuk isiannya ke murai batu saya.mantappMMbutuh beberapa minggu langsung bisa ngikutin M%",7/6/25 11:32,1,master udah jemur pas angin angin langsung masuk isi murai batu saya mantapp butuh beberapa minggu langsung ngikutin,0,"master udah jemur pas angin angin langsung masuk isi murai batu saya mantapp butuh beberapa minggu langsung ngikutin masterannya udah dijemur ,pas di angin anginkan langsung masuk isiannya ke murai batu saya.mantappmmbutuh beberapa minggu langsung bisa ngikutin m%",0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
R-qlSVSdea0,@zulfidini327,Mumpung lagi gacornya gaskan aja bos  wlzphy88,4/24/25 3:17,0,mumpung gacornya gas aja bos pesiar88,1,mumpung gacornya gas aja bos pesiar88 mumpung lagi gacornya gaskan aja bos  wlzphy88,1,1,0,0,1,0,0,0,12.0,2.0,Medium,Low
8ojLf7hQ7BE,@RefanSanjaya-s9m,Olimpus balas dendam ke tor bukan karena pernah dikalahkan. Tapi dia pernah dipermalukan dihadapkan para dewa.,11/1/25 2:06,11,olimpus balas dendam tor bukan pernah kalah dia pernah malu hadap dewa,0,olimpus balas dendam tor bukan pernah kalah dia pernah malu hadap dewa olimpus balas dendam ke tor bukan karena pernah dikalahkan. tapi dia pernah dipermalukan dihadapkan para dewa.,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
JpaK8OhL4FI,@m.sabiqrobiana976,Kalau buat kaya gini kira kira beraa ya buat aerox,9/9/25 9:17,0,kalau buat kaya gin kira kira beraa buat aerox,0,kalau buat kaya gin kira kira beraa buat aerox kalau buat kaya gini kira kira beraa ya buat aerox,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
qG9Of0vfEm0,@wongz4716,akhirnyaa jumpa juga lagu ni...punya lama sy cari-,10/24/24 8:37,7,akhirnyaa jumpa lagu ni punya lama sy cari,0,akhirnyaa jumpa lagu ni punya lama sy cari akhirnyaa jumpa juga lagu ni...punya lama sy cari-,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
9Q0nF2ukKIY,@chandruk581,Juara pilihan masyarakat indonesia mbakd2 sudah menjadi pilihan pertama !! karena terbukti terpercaya sampai sekarang,3/29/25 3:29,0,juara pilih masyarakat indonesia mbakd2 jadi pilih pertama bukti percaya sekarang,1,juara pilih masyarakat indonesia mbakd2 jadi pilih pertama bukti percaya sekarang juara pilihan masyarakat indonesia mbakd2 sudah menjadi pilihan pertama !! karena terbukti terpercaya sampai sekarang,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
tkGSf2F-3ho,@faberjonasalley-w3z,Main pola di  ¥0ÖÓÓ ¥ keren abis!.,5/18/25 20:51,0,main pola pr0be 855 keren abis,1,main pola pr0be 855 keren abis main pola di  ¥0öóó ¥ keren abis!.,0,0,0,1,0,0,0,0,3.0,0.5,Low,Low
R-qlSVSdea0,@Arga-jc8xv,Togel kalah terus kk,10/2/25 5:21,0,togel kalah terus kk,1,togel kalah terus kk togel kalah terus kk,0,1,0,0,0,0,0,0,2.0,0.3333333333333333,Low,Low
9Q0nF2ukKIY,@_BTS_12347,"Yang belum coba MINI1221, belum ngerasain slot beneran gacor!",5/16/25 11:42,0,coba mini1221 belum ngerasain slot beneran gacor,1,"coba mini1221 belum ngerasain slot beneran gacor yang belum coba mini1221, belum ngerasain slot beneran gacor!",1,2,0,0,1,0,0,1,26.0,4.333333333333334,High,Medium
fYPYK9LE9DM,@RizkyAriansyah-d3l,Emang lagu ter best,11/10/25 9:31,0,emang lagu ter best,0,emang lagu ter best emang lagu ter best,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
uJ0mmY-v5Z4,@Baba.yaga-theboogeyman,P atan sa jackpot la demain uv,9/21/23 18:15,8,p atan sa jackpot la demain,0,p atan sa jackpot la demain p atan sa jackpot la demain uv,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
R-qlSVSdea0,@Selamet1833,Lebih baik mintak yg diatas pasti murni seperti emas24karat gk gampang luntur minumlah air bersih pasti rsanya segar jangan minum dicampur minyak tetaaja rsanya gk segar,8/23/25 22:18,0,lebih baik mintak yg atas murni emas24karat gk gampang luntur minum air bersih rsanya segar jangan minum campur minyak tetaaja rsanya gk segar,0,lebih baik mintak yg atas murni emas24karat gk gampang luntur minum air bersih rsanya segar jangan minum campur minyak tetaaja rsanya gk segar lebih baik mintak yg diatas pasti murni seperti emas24karat gk gampang luntur minumlah air bersih pasti rsanya segar jangan minum dicampur minyak tetaaja rsanya gk segar,0,0,0,1,0,0,0,0,3.0,0.5,Low,Low
4x7t0A9MMKU,@robertobandi-anon9797,Okay ah public me p dance,3/2/21 10:47,0,okay ah public me dance,0,okay ah public me dance okay ah public me p dance,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
iB1NZIbFk00,@HorimanTapia-g1t,Gacor terus! Jackpot besar di ,,,,1, gacor terus! jackpot besar di ,0,1,0,0,0,0,0,0,2.0,0.3333333333333333,Low,Low
R-qlSVSdea0,@amandadwi925,wlzphy88 selalu bikin penasaran,4/23/25 15:47,0,pesiar88 selalu bikin penasaran,1,pesiar88 selalu bikin penasaran wlzphy88 selalu bikin penasaran,1,0,0,0,0,0,0,0,4.0,0.6666666666666666,Low,Low
G6xkkSX9q1Q,@Comedyboy3509,"Tahun lalu bahkan ga kenal $GROK681H, sekarang alasan gue bebas hutang",10/8/25 11:39,0,tahun lalu bahkan ga kenal grok681h sekarang alas gue bebas hutang,1,"tahun lalu bahkan ga kenal grok681h sekarang alas gue bebas hutang tahun lalu bahkan ga kenal $grok681h, sekarang alasan gue bebas hutang",0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
9Q0nF2ukKIY,@debbyabie489,Udh daptar caranya dapetin skater hitam gimana wlzphy88,4/23/25 17:46,0,udh daptar cara dapetin skater hitam gimana pesiar88,1,udh daptar cara dapetin skater hitam gimana pesiar88 udh daptar caranya dapetin skater hitam gimana wlzphy88,1,0,0,0,0,0,0,0,4.0,0.6666666666666666,Low,Low
UZxDLz-li_c,@Wachirawit-d7f,1.0000000,6/8/23 8:08,1,1.0000000,0,1.0000000 1.0000000,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
PSHMim6YAtI,@WASPADAAJARANSESAT,"Dibawah ini komentar saya satu bulan lalu, di channel ini akhirnya terbukti:
Saya yakin Indonesia tidak akan lolos Piala Dunia, supaya Erik Thohir dan jajaran-nya tahu, Timnas bisa sampai sejauh ini karena STY, bukan pemain dan PSSI... Kalau Timnas masih dipegang STY,  sampai lawan AUSTRALIA -Bahrain, china dan jepang, sampai ROUND 3 berakhir, saya yakin kita s dah lolos Piala dunia sekarang. Yang tahu melawan negara2 arab itu STY, Kuwait dihajar, arab saudi dihajar, Lawan bahrain kalau ga dikerjain wasit:  90+6=99 - Mungkin Indonesia sudah lolos Piala Dunia 2026. Sekarang ganti pelatih yang tidak ada trek record, dan sangat jelek sekali kualitas yaitu Patrick Kluivert. Indonesia langsung kebobolann 11 gol dari 4 laga. Sedangkan STY dalam 9 laga di Round 3, hanya kebobolan 9 gol. INI DATA yang berbicara, bukan suka dan tidak suka, like or dislike, STY tepat mengganti pemain, Kluivert tidak tahu kapan mengganti pemain, sampai pemain hampir mampus dan sudah benar2 kehabisan tenaga dilapangan baru dia ganti. STY saat ditekan dan tertinggal atau unggul, dia selalu berdiri memberikan Instruksi, PK kadang duduk nonton timnas dibantai. KAU pelatih @njing Kluivert, bukan penonton @NJING! KAU DIBAYAR Mahal2 bukan jadi PEN0NT0N B4B1 KLUIVERT! Kok lu nonton ga berikan instruksi  ke pemain TIMNAS! 

KLUIVERT kau G0BL0K!!! namun yang lebih G0BL0K adalah orang yg pilih pelatih G0BL0K ini, yaitu: ERICK THOHIR! - kau gagal disepakbola Erick THOHIR, nama mu akan hancur dan turun dari dunia politik...
==================================
SEKARANG YANG INGIN SAYA KATAKAN ADALAH DIMENIT 25:22 EXCO PSSI yang bikin jengkel STY adalah Arya Sinulingga 4Nj1NG pasti! -- Dia dan ET wajib tanggung jawab. kalau ketum PSSI Di ganti maka ketum baru pasti bawa kembali STY. saya yakin itu. Dan saya berharap STY kembali...",10/12/25 10:11,1,bawah komentar satu bulan lalu channel akhir bukti yakin indonesia lolos piala dunia erik thohir jajar tahu timnas jauh karena sty bukan main pssi kalau timnas pegang sty lawan australia -bahrain china jepang round 3 akhir yakin s dah lolos piala dunia sekarang tahu lawan negara2 arab sty kuwait hajar arab saudi hajar lawan bahrain kalau ga dikerjain wasit 90699 - mungkin indonesia lolos piala dunia 2026 sekarang ganti latih trek record sangat jelek sekali kualitas patrick kluivert indonesia langsung kebobolann 11 gol 4 laga sty 9 laga round 3 bobol 9 gol data bicara bukan suka tidak suka like or dislike sty tepat ganti main kluivert tidak tahu kapan ganti main sampai main hampir mampus sudah benar2 habis tenaga lapang baru ganti sty tekan tinggal unggul selalu diri beri instruksi pk kadang duduk nonton timnas bantai kau latih njing kluivert bukan tonton njing kau bayar mahal2 bukan jadi pen0nt0n b4b1 kluivert kok lu nonton ga ikan instruksi main timnas kluivert kau g0bl0k lebih g0bl0k orang yg pilih latih g0bl0k yaitu erick thohir - kau gagal disepakbola erick thohir nama mu akan hancur turun dunia politik sekarang ingin kata menit 25 22 exco pssi yang bikin jengkel sty arya sinulingga 4nj1ng -- et wajib tanggung jawab kalau tum pssi ganti tum baru bawa sty yakin itu dan saya harap sty kembali,0,"bawah komentar satu bulan lalu channel akhir bukti yakin indonesia lolos piala dunia erik thohir jajar tahu timnas jauh karena sty bukan main pssi kalau timnas pegang sty lawan australia -bahrain china jepang round 3 akhir yakin s dah lolos piala dunia sekarang tahu lawan negara2 arab sty kuwait hajar arab saudi hajar lawan bahrain kalau ga dikerjain wasit 90699 - mungkin indonesia lolos piala dunia 2026 sekarang ganti latih trek record sangat jelek sekali kualitas patrick kluivert indonesia langsung kebobolann 11 gol 4 laga sty 9 laga round 3 bobol 9 gol data bicara bukan suka tidak suka like or dislike sty tepat ganti main kluivert tidak tahu kapan ganti main sampai main hampir mampus sudah benar2 habis tenaga lapang baru ganti sty tekan tinggal unggul selalu diri beri instruksi pk kadang duduk nonton timnas bantai kau latih njing kluivert bukan tonton njing kau bayar mahal2 bukan jadi pen0nt0n b4b1 kluivert kok lu nonton ga ikan instruksi main timnas kluivert kau g0bl0k lebih g0bl0k orang yg pilih latih g0bl0k yaitu erick thohir - kau gagal disepakbola erick thohir nama mu akan hancur turun dunia politik sekarang ingin kata menit 25 22 exco pssi yang bikin jengkel sty arya sinulingga 4nj1ng -- et wajib tanggung jawab kalau tum pssi ganti tum baru bawa sty yakin itu dan saya harap sty kembali dibawah ini komentar saya satu bulan lalu, di channel ini akhirnya terbukti:
saya yakin indonesia tidak akan lolos piala dunia, supaya erik thohir dan jajaran-nya tahu, timnas bisa sampai sejauh ini karena sty, bukan pemain dan pssi... kalau timnas masih dipegang sty,  sampai lawan australia -bahrain, china dan jepang, sampai round 3 berakhir, saya yakin kita s dah lolos piala dunia sekarang. yang tahu melawan negara2 arab itu sty, kuwait dihajar, arab saudi dihajar, lawan bahrain kalau ga dikerjain wasit:  90+6=99 - mungkin indonesia sudah lolos piala dunia 2026. sekarang ganti pelatih yang tidak ada trek record, dan sangat jelek sekali kualitas yaitu patrick kluivert. indonesia langsung kebobolann 11 gol dari 4 laga. sedangkan sty dalam 9 laga di round 3, hanya kebobolan 9 gol. ini data yang berbicara, bukan suka dan tidak suka, like or dislike, sty tepat mengganti pemain, kluivert tidak tahu kapan mengganti pemain, sampai pemain hampir mampus dan sudah benar2 kehabisan tenaga dilapangan baru dia ganti. sty saat ditekan dan tertinggal atau unggul, dia selalu berdiri memberikan instruksi, pk kadang duduk nonton timnas dibantai. kau pelatih @njing kluivert, bukan penonton @njing! kau dibayar mahal2 bukan jadi pen0nt0n b4b1 kluivert! kok lu nonton ga berikan instruksi  ke pemain timnas! 

kluivert kau g0bl0k!!! namun yang lebih g0bl0k adalah orang yg pilih pelatih g0bl0k ini, yaitu: erick thohir! - kau gagal disepakbola erick thohir, nama mu akan hancur dan turun dari dunia politik...
==================================
sekarang yang ingin saya katakan adalah dimenit 25:22 exco pssi yang bikin jengkel sty adalah arya sinulingga 4nj1ng pasti! -- dia dan et wajib tanggung jawab. kalau ketum pssi di ganti maka ketum baru pasti bawa kembali sty. saya yakin itu. dan saya berharap sty kembali...",0,0,0,1,0,0,0,0,3.0,0.5,Low,Low
JpaK8OhL4FI,@SenpaiSpider-i3j,Terus buat konten kaya gini bang. sangat bermanfaat! éÜæÜð×,8/25/25 19:45,0,terus buat konten kaya gin bang sangat manfaat visi4d,1,terus buat konten kaya gin bang sangat manfaat visi4d terus buat konten kaya gini bang. sangat bermanfaat! éüæüð×,1,0,0,0,0,0,0,0,4.0,0.6666666666666666,Low,Low
JpaK8OhL4FI,@LanVu-u5t,Terima kasih keren penuh sensasi... gaskeun kang..! ÖÓÓ,9/3/25 9:08,0,terima kasih keren penuh sensasi gaskeun kang probet 855,1,terima kasih keren penuh sensasi gaskeun kang probet 855 terima kasih keren penuh sensasi... gaskeun kang..! öóó,0,1,0,0,0,0,0,0,2.0,0.3333333333333333,Low,Low
GXYCZNhj9m4,@IrwandiIrwandi-o4g,Menyala bos Q %%%,4/26/25 15:00,1,nyala bos q,0,nyala bos q menyala bos q %%%,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
9Q0nF2ukKIY,@inalubis223,"Baik banget adminnya ramah dan kasih jp, semoga wlzphy88 jaya selalu",4/23/25 20:35,0,baik banget adminnya ramah kasih jp moga pesiar88 jaya selalu,1,"baik banget adminnya ramah kasih jp moga pesiar88 jaya selalu baik banget adminnya ramah dan kasih jp, semoga wlzphy88 jaya selalu",1,1,0,0,1,0,0,0,12.0,2.0,Medium,Low
2k1RUGWkf9o,@jhayceevivas4253,"Andrea bulanandi..""""""""",7/5/23 8:55,1,andrea bulanandi,0,"andrea bulanandi andrea bulanandi..""""""""",0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
G6xkkSX9q1Q,@swaggnoforwar6199,kualitas video nya sangat memanjakan mata ncek timothy,10/8/25 15:29,0,kualitas video nya sangat manja mata ncek timothy,0,kualitas video nya sangat manja mata ncek timothy kualitas video nya sangat memanjakan mata ncek timothy,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
JpaK8OhL4FI,@katrinaja5622,Wah pake mbtech. Dulu 2006 gue jual 32500/meter. Denger2 sekarang udah 100rb an.,9/4/25 10:34,0,wah pake mbtech dulu 2006 gue jual 32500meter denger2 sekarang udah 100rb an,0,wah pake mbtech dulu 2006 gue jual 32500meter denger2 sekarang udah 100rb an wah pake mbtech. dulu 2006 gue jual 32500/meter. denger2 sekarang udah 100rb an.,0,0,0,1,0,0,0,0,3.0,0.5,Low,Low
Odr1x777Gtg,@aryafirdaus-pn3fm,Musuh mu terlihat sangat senang,4/14/24 11:12,0,musuh mu lihat sangat senang,0,musuh mu lihat sangat senang musuh mu terlihat sangat senang,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
FvR0PUXKhrg,@sadboys5171,<3 <3 <3,3/23/18 9:51,1,3.0 3 3,0,3.0 3 3 <3 <3 <3,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
YZ4N8jH5R_M,@thitrÍng77,"Sumpah, video ini kayak P U L A U W I N versi mini.",11/6/25 5:26,0,sumpah video kayak pulauwin versi mini,1,"sumpah video kayak pulauwin versi mini sumpah, video ini kayak p u l a u w i n versi mini.",1,0,0,0,0,0,0,0,4.0,0.6666666666666666,Low,Low
i_xFOmYxKYw,@jonnydazzels1565,11-30-43,12/14/21 15:20,0,0 44-0 45,0,0 44-0 45 11-30-43,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
jV3GwXkcpzI,@arifinaja-ms2je,Lambuik sanak...,,,,0, lambuik sanak...,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
u7x3nRoOkFo,@SamikshasWay,Mainkan permainan favoritmu hanya di P U L A U 7 7 7.,8/20/25 12:38,0,main main favorit di p u l a u 7 7 7,1,main main favorit di p u l a u 7 7 7 mainkan permainan favoritmu hanya di p u l a u 7 7 7.,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
R-qlSVSdea0,@siahaanshinta923,Orang cerdas memahami bermain di wlzphy88 mantap parahd,4/24/25 1:16,0,orang cerdas paham main pesiar88 mantap parah,1,orang cerdas paham main pesiar88 mantap parah orang cerdas memahami bermain di wlzphy88 mantap parahd,1,0,0,0,0,0,0,0,4.0,0.6666666666666666,Low,Low
M6q3M1Lal9Y,@pal6643,"lucu banget sumpah, walau saya orang jawa ngapak tapi ngakak parah lihat ginian logat sunda",6/18/23 16:20,1,lucu banget sumpah saya orang jawa ngapak ngakak parah lihat ginian logat sunda,0,"lucu banget sumpah saya orang jawa ngapak ngakak parah lihat ginian logat sunda lucu banget sumpah, walau saya orang jawa ngapak tapi ngakak parah lihat ginian logat sunda",0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
u7x3nRoOkFo,@NaveenRaj-20016,"Di 0ä,!5777, setiap taruhan penuh harapan",8/20/25 12:40,162,pulau777 taruh penuh harap,1,"pulau777 taruh penuh harap di 0ä,!5777, setiap taruhan penuh harapan",1,0,0,0,0,0,0,0,4.0,0.6666666666666666,Low,Low
QQlQDnP3-0A,@IzzGamingAnjay,Semangat bang Minyu bentar lagi udah mau part 100,,,,0, semangat bang minyu bentar lagi udah mau part 100,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
iPAIlZM1VUU,@yejisgf5960,JACKPOT 1MILLION PARTY,5/8/20 1:47,5,jackpot 1million party,1,jackpot 1million party jackpot 1million party,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
a8h842pw4io,@wandyprana4054,"ada titan yang berkhianat juga, yaitu helios, akhir perang dia jadi dewa matahari",5/24/25 15:06,0,titan khianat yaitu helios akhir perang jadi dewa matahari,0,"titan khianat yaitu helios akhir perang jadi dewa matahari ada titan yang berkhianat juga, yaitu helios, akhir perang dia jadi dewa matahari",0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
nU0s4M6MnFo,@laksemanajagindas3863,Udahhh kalah banyak bacot.. itu lah konoha,9/13/25 4:34,0,udahhh kalah banyak bacot lah konoha,0,udahhh kalah banyak bacot lah konoha udahhh kalah banyak bacot.. itu lah konoha,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
rkoymgMW-8M,@ankim44,hahaha lucu ini Mæ÷üæóæùôùôM,9/25/25 13:27,0,hahaha lucu arwanatoto,1,hahaha lucu arwanatoto hahaha lucu ini mæ÷üæóæùôùôm,1,0,0,0,0,0,0,0,4.0,0.6666666666666666,Low,Low
a8h842pw4io,@MuhammadOkta-ih8sv,"Kratos yang datang  mau ngebanti para 
dewa ÿ",5/15/25 23:57,0,kratos datang mau ngebanti dewa,0,"kratos datang mau ngebanti dewa kratos yang datang  mau ngebanti para 
dewa ÿ",0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
Iza24IvE28c,@RusmiyatiMunong,Apa situsnya ini bang,10/24/25 15:27,2,apa situs bang,1,apa situs bang apa situsnya ini bang,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
G6xkkSX9q1Q,@OceanTv-1,"Buat yang suka konten kreatif & unik kayak gini, coba deh intip juga apa yang lagi rame di ××",10/10/25 20:30,0,buat suka konten kreatif unik kayak gin coba deh intip apa lagi rame pstoto99,1,"buat suka konten kreatif unik kayak gin coba deh intip apa lagi rame pstoto99 buat yang suka konten kreatif & unik kayak gini, coba deh intip juga apa yang lagi rame di ××",1,0,0,0,0,0,0,0,4.0,0.6666666666666666,Low,Low
9Q0nF2ukKIY,@M1XBYT2.0,"Udah banyak yang WD, masa kamu masih nonton doang?",5/16/25 11:51,0,udah banyak wd masa kamu nonton doang,1,"udah banyak wd masa kamu nonton doang udah banyak yang wd, masa kamu masih nonton doang?",0,1,0,0,0,0,0,0,2.0,0.3333333333333333,Low,Low
9Q0nF2ukKIY,@aryanijuniar828,Orang cerdas memahami bermain di wlzphy88 mantap parahd,4/23/25 17:06,0,orang cerdas paham main pesiar88 mantap parah,1,orang cerdas paham main pesiar88 mantap parah orang cerdas memahami bermain di wlzphy88 mantap parahd,1,0,0,0,0,0,0,0,4.0,0.6666666666666666,Low,Low
qY5w1wJt6XY,@sdnkandangpanjang0295,Bg part 3 ad dua.,4/1/24 17:01,0,bg part 3 ad,0,bg part 3 ad bg part 3 ad dua.,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
rkoymgMW-8M,@Afrina-f3n,"Kemudahan dapatkan kemenangan hanya di ½KG<U<=JG<½
Daftar > Main > Menang",9/30/25 3:53,0,mudah dapat menang di plazabola daftar main menang,1,"mudah dapat menang di plazabola daftar main menang kemudahan dapatkan kemenangan hanya di ½kg<u<=jg<½
daftar > main > menang",1,1,0,0,1,0,0,0,12.0,2.0,Medium,Low
tkGSf2F-3ho,@bricewinslow-z2d,Berkah rezeki hari ini berkat 0P855P,5/19/25 15:31,0,berkah rezeki hari berkat pr0be 855,1,berkah rezeki hari berkat pr0be 855 berkah rezeki hari ini berkat 0p855p,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
R-qlSVSdea0,@CahyaniIna,yang like saya doain Æ¾ÇºÇÀ main di wlzphy88,4/23/25 10:41,0,like doain menang main pesiar88,1,like doain menang main pesiar88 yang like saya doain æ¾çºçà main di wlzphy88,1,1,0,0,1,0,0,0,12.0,2.0,Medium,Low
oiTkaG5Vd-c,@Rahul4566-e7b,"jaya selalu buat BERKAH99, barusan diksi j4j4n 2juta m0dal 100rbu aja , makasih jugak buat kalian dan..doa terbaik untuk BERKAH99 sukses selalu amin amin amin",10/24/25 12:44,0,jaya selalu buat berkah99 barusan diksi j4j4n 2juta m0dal 100rbu aja makasih jugak buat kalian dan doa baik berkah99 sukses selalu amin amin amin,1,"jaya selalu buat berkah99 barusan diksi j4j4n 2juta m0dal 100rbu aja makasih jugak buat kalian dan doa baik berkah99 sukses selalu amin amin amin jaya selalu buat berkah99, barusan diksi j4j4n 2juta m0dal 100rbu aja , makasih jugak buat kalian dan..doa terbaik untuk berkah99 sukses selalu amin amin amin",1,0,0,1,0,0,0,0,7.0,1.1666666666666667,Medium,Low
R-qlSVSdea0,@mariatri855,nyari2 uang rokok malah dikasih uang jajan seminggu hahaha emng terbaik nih  wlzphy88,4/23/25 21:56,0,nyari2 uang rokok malah kasih uang jajan minggu hahaha emng baik nih pesiar88,1,nyari2 uang rokok malah kasih uang jajan minggu hahaha emng baik nih pesiar88 nyari2 uang rokok malah dikasih uang jajan seminggu hahaha emng terbaik nih  wlzphy88,1,0,0,0,0,0,0,0,4.0,0.6666666666666666,Low,Low
0VOhIR3bnXY,@Pushpdevlodharajput,03:47 Video singkat tapi dapet! ÕØåÞÔÛõõ,11/12/25 5:28,0,03 47 video singkat dapet berkah99,1,03 47 video singkat dapet berkah99 03:47 video singkat tapi dapet! õøåþôûõõ,1,0,0,0,0,0,0,0,4.0,0.6666666666666666,Low,Low
R-qlSVSdea0,@gitapuspita181-w2r,"Baik banget adminnya ramah dan kasih jp, semoga wlzphy88 jaya selalu",4/23/25 19:59,0,baik banget adminnya ramah kasih jp moga pesiar88 jaya selalu,1,"baik banget adminnya ramah kasih jp moga pesiar88 jaya selalu baik banget adminnya ramah dan kasih jp, semoga wlzphy88 jaya selalu",1,1,0,0,1,0,0,0,12.0,2.0,Medium,Low
G6xkkSX9q1Q,@Bluevisioneditz,"Ambil profit, beliin nyokap sepatu impian, thanks GROK681H _",10/8/25 11:41,0,ambil profit beliin nyokap sepatu impi thanks grok681h,1,"ambil profit beliin nyokap sepatu impi thanks grok681h ambil profit, beliin nyokap sepatu impian, thanks grok681h _",0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
7zGVMVz9smk,@NextGenVibes4164,"Waktunya bersenang-senang,¥ langsung gabung di  ¥ 8 8 « ¯ i ¯ A   !   õ",9/11/25 18:45,0,waktu senang langsung gabung j e e p t t,1,"waktu senang langsung gabung j e e p t t waktunya bersenang-senang,¥ langsung gabung di  ¥ 8 8 « ¯ i ¯ a   !   õ",0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
0VOhIR3bnXY,@tecnologia-c2y,12:10 Keren natural! ÕØåÞÔÛõõ,11/12/25 5:28,0,12 10 keren natural berkah99,1,12 10 keren natural berkah99 12:10 keren natural! õøåþôûõõ,1,0,0,1,0,0,0,0,7.0,1.1666666666666667,Medium,Low
iPAIlZM1VUU,@avafox2990,JACKPOT!  I JUST WON!,6/17/20 21:17,3,jackpot i just won,1,jackpot i just won jackpot!  i just won!,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
oiTkaG5Vd-c,@abizaralgifahri11,Durasinya lamain bos jor,10/23/25 15:58,7,durasi lamain bos jor,0,durasi lamain bos jor durasinya lamain bos jor,0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
tkGSf2F-3ho,@elliemalikmelisanorwood-e2d,"06:00 0ÖÓÓ, jackpot tak terbatas!",5/18/25 20:51,0,06 00 pr0be 855 jackpot tak batas,1,"06 00 pr0be 855 jackpot tak batas 06:00 0öóó, jackpot tak terbatas!",0,0,0,0,0,0,0,0,0.0,0.0,Very Low,Low
