video_id,author,comment_text,published_at,like_count,is_promo_manual_label,is_judol,judol_prob_ml,judol_reason,clean_ml,clean_heuristic
j9V7jAIfUgg,@mareasaparrish4230,🍀🧧🍀🍀🧧🍀,2025-11-10T01:44:45Z,0,False,0,0.28633370995521545,ML,🍀🧧🍀🍀🧧🍀,
j9V7jAIfUgg,@mattcushing4978,❤️❤️❤️❤️❤️❤️❤️❤️,2025-11-10T01:44:42Z,0,False,0,0.28633370995521545,ML,❤️❤️❤️❤️❤️❤️❤️❤️,
j9V7jAIfUgg,@michellelittle60,❤😊,2025-11-10T01:38:07Z,0,False,0,0.28633370995521545,ML,❤😊,
j9V7jAIfUgg,@loispashe3471,❤❤❤❤,2025-11-10T01:24:44Z,0,False,0,0.28633370995521545,ML,❤❤❤❤,
j9V7jAIfUgg,@peggysimpson3396,🍀🍀🍀🍀🍀🍀🍀🍀💰💰💰💰💰💰💰💰💰💰$pbritney88,2025-11-10T01:23:15Z,0,False,0,0.23944327235221863,ML,🍀🍀🍀🍀🍀🍀🍀🍀 money  money  money  money  money  money  money  money  money  money $pbritney88,m0neym0neym0neym0neym0neym0neym0neym0neym0neym0neypbr1tney88
j9V7jAIfUgg,@winniebrazill4019,❤❤❤,2025-11-10T01:17:54Z,0,False,0,0.28633370995521545,ML,❤❤❤,
j9V7jAIfUgg,@Jim-wb7hl,Whee,2025-11-10T00:45:44Z,0,False,0,0.28633370995521545,ML,whee,whee
j9V7jAIfUgg,@SolROGERS-y2h,👍👍👍👍👍👍👍!!!!!!!,2025-11-10T00:45:23Z,0,False,0,0.28633370995521545,ML,👍👍👍👍👍👍👍!!!!!!!,
j9V7jAIfUgg,@gloriawiley2290,Nice,2025-11-10T00:40:49Z,0,False,0,0.25258463621139526,ML,nice,n1ce
j9V7jAIfUgg,@brandongregory3779,❤❤❤,2025-11-10T00:39:10Z,1,False,0,0.28633370995521545,ML,❤❤❤,
j9V7jAIfUgg,@lauriekinney64,Gl,2025-11-09T23:59:18Z,0,False,0,0.40532371401786804,ML,gl,g1
j9V7jAIfUgg,@lindataylor4557,❤❤❤❤❤❤,2025-11-09T23:07:03Z,0,False,0,0.28633370995521545,ML,❤❤❤❤❤❤,
j9V7jAIfUgg,@BobbyJoeKennedy-zy5sg,🎉,2025-11-09T23:05:29Z,0,False,0,0.28633370995521545,ML,🎉,
j9V7jAIfUgg,@magditadelarosa2595,👍👍,2025-11-09T22:45:15Z,0,False,0,0.28633370995521545,ML,👍👍,
j9V7jAIfUgg,@SteadyCreations,🙏💪😎💞😎💪🙏,2025-11-09T22:34:35Z,0,False,0,0.28633370995521545,ML,🙏💪😎o😎💪🙏,0
j9V7jAIfUgg,@evagaxiola4099,Get a grand jackpot. $Abudubai22,2025-11-09T22:04:51Z,0,True,0,0.5743991136550903,ML,get a grand jackpot. $abudubai22,getagrandjackp0tabuduba122
j9V7jAIfUgg,@lenndavao3335,Nice,2025-11-09T22:03:18Z,0,False,0,0.25258463621139526,ML,nice,n1ce
j9V7jAIfUgg,@TinyWhiskersNC,🎉🎉🎉🎉🎉🎉🎉🎉,2025-11-09T21:57:49Z,0,False,0,0.28633370995521545,ML,🎉🎉🎉🎉🎉🎉🎉🎉,
j9V7jAIfUgg,@TheSherriff89,🎉🎉🎉🎉❤❤❤😇,2025-11-09T21:57:43Z,0,False,0,0.28633370995521545,ML,🎉🎉🎉🎉❤❤❤😇,
j9V7jAIfUgg,@HopaMosa4,🤞🤞👍👍❤️🌺,2025-11-09T21:57:04Z,0,False,0,0.28633370995521545,ML,🤞🤞👍👍❤️🌺,
j9V7jAIfUgg,@damarlee6499,NUTS,2025-11-09T21:55:12Z,0,False,0,0.28633370995521545,ML,nuts,nuts
j9V7jAIfUgg,@leetaylor6224,❤❤,2025-11-09T21:39:07Z,0,False,0,0.28633370995521545,ML,❤❤,
j9V7jAIfUgg,@avacadman2155,😊👍👍👍👍👍👍👍,2025-11-09T21:34:37Z,0,False,0,0.28633370995521545,ML,😊👍👍👍👍👍👍👍,
j9V7jAIfUgg,@aurapetersen2211,🌟,2025-11-09T21:33:55Z,0,False,0,0.28633370995521545,ML,🌟,
j9V7jAIfUgg,@TheRaCharm,🍯🍯🍯🍯🍯,2025-11-09T21:33:50Z,0,False,0,0.28633370995521545,ML,🍯🍯🍯🍯🍯,
j9V7jAIfUgg,@joebianchi-uz9kl,❤,2025-11-09T21:31:39Z,0,False,0,0.28633370995521545,ML,❤,
j9V7jAIfUgg,@williambruce-o1o,🎉🎉🎉🎉,2025-11-09T21:31:29Z,0,False,0,0.28633370995521545,ML,🎉🎉🎉🎉,
W-KiQ8rzjFE,@chaneloramutu5428,Info pakai dukun mana bang 😁,2025-11-05T10:04:19Z,0,False,0,0.22809714078903198,ML,info pakai dukun mana bang 😁,1nf0paka1dukunmanabang
W-KiQ8rzjFE,@zaiweixie2003,👍👍😍😍,2025-11-05T07:16:36Z,0,False,0,0.28633370995521545,ML,👍👍😍😍,
bxrk01iePvw,@ZarNyi-t9g,https://www.mdm888.xyz/home/6ZJZSI?inviteCode=6ZJZSI,2025-11-09T14:45:10Z,0,False,0,0.3426785469055176,ML,https://www.mdm888.xyz/home/6zjzsi invitecode=6zjzsi,1nv1tec0de6zjzs1
bxrk01iePvw,@khantchawkyee965,report ဝိုင်းဆော်လေအဒါဆိုပြိပြိ,2025-11-07T03:02:44Z,0,False,0,0.28053033351898193,ML,report ဝိုင်းဆော်လေအဒါဆိုပြိပြိ,rep0rt
bxrk01iePvw,@KyawZinHtet-s6o,လိုးမတွေ့အလိမ်တွေ့လီးပဲ,2025-11-06T14:33:24Z,0,False,0,0.28633370995521545,ML,လိုးမတွေ့အလိမ်တွေ့လီးပဲ,
bxrk01iePvw,@MgMyo-js9kb,မဆော့ကြပါနဲ့ လူလိမ်တေကြည့်ပါဘဲ,2025-11-06T12:34:49Z,0,False,0,0.29665395617485046,ML,မဆော့ကြပါနဲ့ လူလိမ်တေကြည့်ပါဘဲ,
bxrk01iePvw,@ThanHtike-o2l,မင်းတိုအမေလိုးခရတောတင်ထားကြတယ်,2025-11-04T00:00:15Z,0,False,0,0.28633370995521545,ML,မင်းတိုအမေလိုးခရတောတင်ထားကြတယ်,
bxrk01iePvw,@Camon30-z1f,၅ရက်ကို၂၅သိန်းတရက်မှကိုအနိုင်မပေးတာအရင်ကအဲ့လိုမဟုတ်ဘူးနဲးနဲးတော့ပြန်ပေးသေးတယ်,2025-11-01T06:00:28Z,0,False,0,0.28633370995521545,ML,၅ရက်ကို၂၅သိန်းတရက်မှကိုအနိုင်မပေးတာအရင်ကအဲ့လိုမဟုတ်ဘူးနဲးနဲးတော့ပြန်ပေးသေးတယ်,
bxrk01iePvw,@Camon30-z1f,အဲ့အဖွဲ့တွေကအသိမ်းခံရရင်ခံရတယ်မပြေားကြဘူးသူတိုသတင်းတွေကြားပီးထဲကပေးကိုမပေးတော့တာလူရုပ်မာတွေဆော့နေတဲ့လူတွေကိုအကျိုးသင့်အကြောင်းသင့်ကြေငြာသင့်ပါတယ်လူညစ်တွေလူရုပ်မာတွေ,2025-11-01T05:58:54Z,0,False,0,0.28633370995521545,ML,အဲ့အဖွဲ့တွေကအသိမ်းခံရရင်ခံရတယ်မပြေားကြဘူးသူတိုသတင်းတွေကြားပီးထဲကပေးကိုမပေးတော့တာလူရုပ်မာတွေဆော့နေတဲ့လူတွေကိုအကျိုးသင့်အကြောင်းသင့်ကြေငြာသင့်ပါတယ်လူညစ်တွေလူရုပ်မာတွေ,
bxrk01iePvw,@aunghein2055,အဲ့513ဆိုဒ်ကအစားကြမ်းတယ်,2025-11-01T05:45:40Z,0,False,0,0.28633370995521545,ML,အဲ့513ဆိုဒ်ကအစားကြမ်းတယ်,513
bxrk01iePvw,@TigTig-u6g,၀င်၀င်ချင်10c၀င်တော့ ပြောင်ပီပေါ့ အောက်ခြေ အရင်ပွင့်အောင် လုပ်ပေါ့တဖြေးး‌ဖြေးချင်းး တင်ပေါ့,2025-11-01T05:01:39Z,0,False,0,0.3498196005821228,ML,၀င်၀င်ချင်10c၀င်တော့ ပြောင်ပီပေါ့ အောက်ခြေ အရင်ပွင့်အောင် လုပ်ပေါ့တဖြေးး‌ဖြေးချင်းး တင်ပေါ့,10c
bxrk01iePvw,@MinMin-h9t3v,ကွန်ပျူတာနဲ့ပြိုင်ဆော့နေရတာသူမဆီကအဖြေစောင့်ရသလိုပဲ,2025-11-01T03:48:20Z,0,False,0,0.28633370995521545,ML,ကွန်ပျူတာနဲ့ပြိုင်ဆော့နေရတာသူမဆီကအဖြေစောင့်ရသလိုပဲ,
bxrk01iePvw,@pyinnyarsarya-z3w,ဆော့တိုင်မွဲပါတယိ,2025-11-01T03:10:39Z,0,False,0,0.28633370995521545,ML,ဆော့တိုင်မွဲပါတယိ,
bxrk01iePvw,@ZawWan-q3z,တင်တဲ့ကောင်က မကုန်ခင်လေးတင်သွားတာ တင်ပြီဆက်ဆော့ကုန်တာပဲ,2025-11-01T02:53:08Z,0,False,0,0.3079499304294586,ML,တင်တဲ့ကောင်က မကုန်ခင်လေးတင်သွားတာ တင်ပြီဆက်ဆော့ကုန်တာပဲ,
bxrk01iePvw,@Hakdmmfm,လုံးဝမပေးတော့တာပါ ဘယ်လိုဆော့ဆော့ ဆရာကြီးတွေတောင်ကုန်နေကြပြီ,2025-11-01T02:24:38Z,0,False,0,0.3079499304294586,ML,လုံးဝမပေးတော့တာပါ ဘယ်လိုဆော့ဆော့ ဆရာကြီးတွေတောင်ကုန်နေကြပြီ,
bxrk01iePvw,@pyaephyoaung-m8t,လူလိမ်လူညာတွေ,2025-10-31T21:08:59Z,0,False,0,0.28633370995521545,ML,လူလိမ်လူညာတွေ,
bxrk01iePvw,@YeGyi-y6o,ငါ့တူမသိန်းနှစ်ရာကျော်ကုန်သွားပြီ,2025-10-31T20:08:03Z,0,False,0,0.28633370995521545,ML,ငါ့တူမသိန်းနှစ်ရာကျော်ကုန်သွားပြီ,
bxrk01iePvw,@ZawHtet-h1l,မကစားကျပါနဲ့ ထိန်းချူပ်တာ တော်တော်များပါတယ် ဘဝပျက်ကုန်ကြမယ်,2025-10-31T19:52:47Z,1,False,0,0.3210843503475189,ML,မကစားကျပါနဲ့ ထိန်းချူပ်တာ တော်တော်များပါတယ် ဘဝပျက်ကုန်ကြမယ်,
bxrk01iePvw,@Aungkohein-rn1pp,"၈၀၀၀ နဲ့လှည့် ၁၆၀၀၀ နဲ့လှည့်
ကြိုက်သလို လှည့်နိုင်ရင် ယူလေကွာ
စောက်အလုပ်ကို လက်ကြောမတင်းအောင်လုပ်ချင်တော့ ဒီနည်းပညာက ကောင်းပါတယ် ကို မေကိုလိုးများ",2025-10-31T19:00:57Z,1,False,0,0.4331350326538086,ML,"၈၀၀၀ နဲ့လှည့် ၁၆၀၀၀ နဲ့လှည့်
ကြိုက်သလို လှည့်နိုင်ရင် ယူလေကွာ
စောက်အလုပ်ကို လက်ကြောမတင်းအောင်လုပ်ချင်တော့ ဒီနည်းပညာက ကောင်းပါတယ် ကို မေကိုလိုးများ",
bxrk01iePvw,@Aungkohein-rn1pp,မင်းရတာ ရတာပေါ့ညီရာ,2025-10-31T18:58:03Z,0,False,0,0.29665395617485046,ML,မင်းရတာ ရတာပေါ့ညီရာ,
bxrk01iePvw,@Aungkohein-rn1pp,"မေလိုးတွေရယ် နိင်နေလား အေဆေးနေပါ့လားကွာ
ဘာလို့ လူအများဖျက်ဆီးနေတာလဲ
စောက်ပျင်းအလုပ်တွေ
ကလေးတွေ ဖုန်သုံးနေကြပီ 
ဒါတွေကြည့်ပီ ဘ၀တွေ  ပျကိကျတော့မယ်",2025-10-31T18:57:29Z,4,False,0,0.41812196373939514,ML,"မေလိုးတွေရယ် နိင်နေလား အေဆေးနေပါ့လားကွာ
ဘာလို့ လူအများဖျက်ဆီးနေတာလဲ
စောက်ပျင်းအလုပ်တွေ
ကလေးတွေ ဖုန်သုံးနေကြပီ 
ဒါတွေကြည့်ပီ ဘ၀တွေ  ပျကိကျတော့မယ်",
bxrk01iePvw,@ThantZinHtoo-j6m,စောက်ရူး,2025-10-31T17:18:16Z,0,False,0,0.28633370995521545,ML,စောက်ရူး,
bxrk01iePvw,@Kyaw-NaingTun0411,ငါတို့တော့ဒီရက်ပိုင်းရှယ်ပေးနေသေးတယ်,2025-10-31T16:41:17Z,0,False,0,0.28633370995521545,ML,ငါတို့တော့ဒီရက်ပိုင်းရှယ်ပေးနေသေးတယ်,
bxrk01iePvw,@theinhtweaung2130,ကျွဲဂီမ်းတွေစလောဂီမ်းတွေအကုန်းမဆော့တော့ဘူးဟေ့,2025-10-31T16:12:16Z,2,False,0,0.28633370995521545,ML,ကျွဲဂီမ်းတွေစလောဂီမ်းတွေအကုန်းမဆော့တော့ဘူးဟေ့,
bxrk01iePvw,@AyeMIN-j9d,25သိန်းပါသွားပီရင်းနိးလုပ်မဲ့ဟာလေး😢,2025-10-31T16:08:58Z,2,False,0,0.28633370995521545,ML,25သိန်းပါသွားပီရင်းနိးလုပ်မဲ့ဟာလေး😢,25
bxrk01iePvw,@theinhtweaung2130,ကပ်ကပ်လုပ်နေတာ,2025-10-31T16:08:17Z,1,False,0,0.28633370995521545,ML,ကပ်ကပ်လုပ်နေတာ,
bxrk01iePvw,@theinhtweaung2130,ကပ်ကပ်လုပ်နေတာ,2025-10-31T16:08:16Z,0,False,0,0.28633370995521545,ML,ကပ်ကပ်လုပ်နေတာ,
bxrk01iePvw,@theinhtweaung2130,ကပ်ကပ်လုပ်နေတာ,2025-10-31T16:08:16Z,0,False,0,0.28633370995521545,ML,ကပ်ကပ်လုပ်နေတာ,
bxrk01iePvw,@theinhtweaung2130,ကပ်ကပ်လုပ်နေတာ,2025-10-31T16:05:56Z,0,False,0,0.28633370995521545,ML,ကပ်ကပ်လုပ်နေတာ,
bxrk01iePvw,@theinhtweaung2130,တစ်ကောင်းလို။ တစ်ကောင်းလိုနဲ့။ ဖင်လိုးခံရတဲ့ဂီမ်း,2025-10-31T16:04:21Z,0,False,0,0.3079499304294586,ML,တစ်ကောင်းလို။ တစ်ကောင်းလိုနဲ့။ ဖင်လိုးခံရတဲ့ဂီမ်း,
bxrk01iePvw,@theinhtweaung2130,တစ်ကောင်းလို။ တစ်ကောင်းလိုနဲ့။ ဖင်လိုးခံရတဲ့ဂီမ်း,2025-10-31T16:04:18Z,1,False,0,0.3079499304294586,ML,တစ်ကောင်းလို။ တစ်ကောင်းလိုနဲ့။ ဖင်လိုးခံရတဲ့ဂီမ်း,
bxrk01iePvw,@KyawNaing-yo1gi,မှန်တယ်ဗျာဘဝပျက်မယ်သူတွေးကြီးဘဲ,2025-10-31T15:01:43Z,1,False,0,0.28633370995521545,ML,မှန်တယ်ဗျာဘဝပျက်မယ်သူတွေးကြီးဘဲ,
bxrk01iePvw,@OoMgTin,"ကုန်ချင်ရင်ဆော့   ကျွဲကြိးက. မွဲ    စကတာက ကုန်ကုန်အော်နေတာ
ဟာ   ဟင်   တောက်    ကျွတ်    မွတ် တဲ့      ဘဝပျတ်ချင်ရင် ဆော့စေ😂😂😂😂😂",2025-10-31T14:56:38Z,1,False,0,0.4331350326538086,ML,"ကုန်ချင်ရင်ဆော့   ကျွဲကြိးက. မွဲ    စကတာက ကုန်ကုန်အော်နေတာ
ဟာ   ဟင်   တောက်    ကျွတ်    မွတ် တဲ့      ဘဝပျတ်ချင်ရင် ဆော့စေ😂😂😂😂😂",
bxrk01iePvw,@MyoZawMyoZaw-t2e,အလကားငါလိုးမသားတေ ဘာမှမပေးဘူး777လုံးဆိုပိုဆိုးသေးတယ် စောက်ငမွဲဆိုဒ် မဆော့ကြနဲ့,2025-10-31T14:49:54Z,3,False,0,0.3210843503475189,ML,အလကားငါလိုးမသားတေ ဘာမှမပေးဘူး777လုံးဆိုပိုဆိုးသေးတယ် စောက်ငမွဲဆိုဒ် မဆော့ကြနဲ့,777
bxrk01iePvw,@KoNay-u2u,3200တန် Mega ငါးချက်ဟ ရှယ်ပဲ,2025-10-31T14:00:22Z,1,False,0,0.28237688541412354,ML,3200တန် mega ငါးချက်ဟ ရှယ်ပဲ,3200mega
bxrk01iePvw,@YuNan-o1i,မွဲလိုက်တာမှအိမ်ကမိန်းမကပါအကပ်မခံတော့်လီးနိုင်,2025-10-31T13:52:37Z,3,False,0,0.28633370995521545,ML,မွဲလိုက်တာမှအိမ်ကမိန်းမကပါအကပ်မခံတော့်လီးနိုင်,
bxrk01iePvw,@KoMoe-s9b,လူလိမ်တွေပါကွာမမေလိုးတွေကျွဲဂိမ်း,2025-10-31T13:49:32Z,3,False,0,0.28633370995521545,ML,လူလိမ်တွေပါကွာမမေလိုးတွေကျွဲဂိမ်း,
bxrk01iePvw,@KoHtoo-gj2ex,ကြေးပြောင်းccပြောင်းဆော့ရတယ်ဟမကစားတတ်ပဲနဲ့ကစားတော့ခွေးဖြစ်ပြီပေါ့ဟ,2025-10-31T13:48:17Z,3,False,0,0.28633370995521545,ML,ကြေးပြောင်းccပြောင်းဆော့ရတယ်ဟမကစားတတ်ပဲနဲ့ကစားတော့ခွေးဖြစ်ပြီပေါ့ဟ,cc
bxrk01iePvw,@ThiHa-q6d,အဆုံးတက်ကတော့ ခွေးဖြစ်တာပြေ့,2025-10-31T13:26:11Z,0,False,0,0.29665395617485046,ML,အဆုံးတက်ကတော့ ခွေးဖြစ်တာပြေ့,
bxrk01iePvw,@MonMon-m4c2k,ဘယ်မှာပေးလဲဖင်ယားနေတာ,2025-10-31T12:35:48Z,1,False,0,0.28633370995521545,ML,ဘယ်မှာပေးလဲဖင်ယားနေတာ,
bxrk01iePvw,@G.G.slotchannel,"ထဲ့သမျကုန် မဆော့နဲ့ခွေးဂိမ်း ဆဲတာမဟုဘူး ​​ဘယ်လိုဆော့""မရလို့",2025-10-31T12:23:15Z,0,False,0,0.3344707787036896,ML,"ထဲ့သမျကုန် မဆော့နဲ့ခွေးဂိမ်း ဆဲတာမဟုဘူး ​​ဘယ်လိုဆော့""မရလို့",
bxrk01iePvw,@KhinMarMyint-x4p3x,ခွေးမသားများ,2025-10-31T12:04:42Z,0,False,0,0.28633370995521545,ML,ခွေးမသားများ,
bxrk01iePvw,@KoMoe-s9b,ဘမှာမဟုတ်တာလုပ်ပြနေတာကွာလူလိမ်တွေပါခွေးသားတွေ,2025-10-31T11:52:18Z,0,False,0,0.28633370995521545,ML,ဘမှာမဟုတ်တာလုပ်ပြနေတာကွာလူလိမ်တွေပါခွေးသားတွေ,
bxrk01iePvw,@KoMoe-s9b,လူလိမ်တွေပါကွ,2025-10-31T11:50:47Z,0,False,0,0.28633370995521545,ML,လူလိမ်တွေပါကွ,
bxrk01iePvw,@Deathless-ld9ys,ဆက်ထည့်ဆော့ဟ ရတော့မှာ,2025-10-31T11:45:31Z,0,False,0,0.29665395617485046,ML,ဆက်ထည့်ဆော့ဟ ရတော့မှာ,
bxrk01iePvw,@Deathless-ld9ys,ခွေးဖြစ်မယ့်ဂိမ်း,2025-10-31T11:43:26Z,0,False,0,0.28633370995521545,ML,ခွေးဖြစ်မယ့်ဂိမ်း,
bxrk01iePvw,@PoPo-p1x,လောင်းကစားဆိုတာအနိုင်အရှုံးပဲမင်းတို့ဘက်ကမှန်မှန်ကန်ကန်လုပ်မယ်ဆိုသိပ်ကောင်းမယ်ငါပြောချင်တာပဲ,2025-10-31T11:28:04Z,1,False,0,0.28633370995521545,ML,လောင်းကစားဆိုတာအနိုင်အရှုံးပဲမင်းတို့ဘက်ကမှန်မှန်ကန်ကန်လုပ်မယ်ဆိုသိပ်ကောင်းမယ်ငါပြောချင်တာပဲ,
bxrk01iePvw,@kokyawzin6764,"တော်ပြီဗျာ ထည့်မလောက်ပါ။
ဘဝတွေလည်းပျက်ကုန်ကြပြီ။
သူများဘဝပျက်မှးစားသောက်ရတဲ့
ကောင်တွေ ဆောက်ရမ်းရွံ့ သွားပြီ။",2025-10-31T11:06:25Z,2,False,0,0.3644345998764038,ML,"တော်ပြီဗျာ ထည့်မလောက်ပါ။
ဘဝတွေလည်းပျက်ကုန်ကြပြီ။
သူများဘဝပျက်မှးစားသောက်ရတဲ့
ကောင်တွေ ဆောက်ရမ်းရွံ့ သွားပြီ။",
bxrk01iePvw,@thidaaung-g1w,၉လပိုင်းထဲက ထပ်ပြီးထိမ်းချုပ်လိုက်ပြီဟ ဆက်ဆော့‌နေရင် မွဲမှာ အတိုင်းထက်အလွန်ဘယ်သူကိုမှမပေးတော့ဘူး အခုမှ Computer စက်ကိုင်အလုပ်ကထွက်လာတာ,2025-10-31T10:47:41Z,22,False,0,0.3527994155883789,ML,၉လပိုင်းထဲက ထပ်ပြီးထိမ်းချုပ်လိုက်ပြီဟ ဆက်ဆော့‌နေရင် မွဲမှာ အတိုင်းထက်အလွန်ဘယ်သူကိုမှမပေးတော့ဘူး အခုမှ computer စက်ကိုင်အလုပ်ကထွက်လာတာ,c0mputer
bxrk01iePvw,@PyaePhyo-p4r,မဆော့သင်တော့ဘူး။ အနိုင်မရှိတော့ဘူးအစားကြည့်ပဲ,2025-10-31T10:43:39Z,1,False,0,0.29665395617485046,ML,မဆော့သင်တော့ဘူး။ အနိုင်မရှိတော့ဘူးအစားကြည့်ပဲ,
bxrk01iePvw,@KoYanNaing-u6k,မွဲမှာ,2025-10-31T10:26:40Z,0,False,0,0.28633370995521545,ML,မွဲမှာ,
bxrk01iePvw,@PhyoMinHlaing-s9v,အစတုန်းကတော့ 3သိန်းကျော် တစ်ချက်ထဲပေးတာဟေ့ ကြာလာတော့ ဆိုင်ကယ်ပေါင်ရ ဖုန်းပေါင်ရနဲ့ လခွမ်း,2025-10-31T10:08:34Z,0,False,0,0.3644345998764038,ML,အစတုန်းကတော့ 3သိန်းကျော် တစ်ချက်ထဲပေးတာဟေ့ ကြာလာတော့ ဆိုင်ကယ်ပေါင်ရ ဖုန်းပေါင်ရနဲ့ လခွမ်း,3
bxrk01iePvw,@KhantYeLin-q9l,မင်းမေစပဘဲ,2025-10-31T10:08:29Z,0,False,0,0.28633370995521545,ML,မင်းမေစပဘဲ,
bxrk01iePvw,@ZawHtunOo-j1b,ကျွဲနဲ့တော့မမူးချင်ဘူးဘီယာနဲ့မူးမယ်,2025-10-31T09:22:52Z,0,False,0,0.28633370995521545,ML,ကျွဲနဲ့တော့မမူးချင်ဘူးဘီယာနဲ့မူးမယ်,
bxrk01iePvw,@HtarHtar-qo9ih,သာဓု,2025-10-31T08:55:30Z,0,False,0,0.28633370995521545,ML,သာဓု,
bxrk01iePvw,@Rar_Ga,Betမှမတင်တာ မွဲပေါ့🤣🤣,2025-10-31T08:47:16Z,0,True,0,0.29665395617485046,ML,betမှမတင်တာ မွဲပေါ့🤣🤣,bet
bxrk01iePvw,@tunalwan299,"မပေတောဘူးဟ
ဆောရတာစိတ်ကုန်တယ်",2025-10-31T08:46:54Z,3,False,0,0.29665395617485046,ML,"မပေတောဘူးဟ
ဆောရတာစိတ်ကုန်တယ်",
bxrk01iePvw,@PoeMamheThar-x8l,သူတို့ဟာဆော့မယ့်အစားကိုယ်ဗိုက်ကိုဝအောင်စားပြစ်တာအားရှိတယ်,2025-10-31T08:38:06Z,4,False,0,0.28633370995521545,ML,သူတို့ဟာဆော့မယ့်အစားကိုယ်ဗိုက်ကိုဝအောင်စားပြစ်တာအားရှိတယ်,
bxrk01iePvw,@PoeMamheThar-x8l,လောက်ထည့်ရသလောက်စားမဲ့ဂိမ်းမဆော့တာအကောင်းဆုံးပါဘဲဗျာ,2025-10-31T08:37:07Z,1,False,0,0.28633370995521545,ML,လောက်ထည့်ရသလောက်စားမဲ့ဂိမ်းမဆော့တာအကောင်းဆုံးပါဘဲဗျာ,
bxrk01iePvw,@PoeMamheThar-x8l,ကြည့်သွားဆိုတာအစားခံရတာကိုပြတာလား😂😂😂,2025-10-31T08:35:42Z,0,False,0,0.28633370995521545,ML,ကြည့်သွားဆိုတာအစားခံရတာကိုပြတာလား😂😂😂,
bxrk01iePvw,@HazelYeik,တကယ်ယုတ်မာလာကြတာနော်,2025-10-31T08:32:13Z,2,False,0,0.28633370995521545,ML,တကယ်ယုတ်မာလာကြတာနော်,
bxrk01iePvw,@LinnHtetNaing-w8k,မဆော့ကြပါနဲ့စလော့ကြောင့်ဘဝတေပျတ်ကြတာအများကြီးကျွန်တော်အပါဝင်ပါကောင်းကြိုးပေးတာမဟုတ်ဘူးစလော့,2025-10-31T08:23:51Z,3,False,0,0.28633370995521545,ML,မဆော့ကြပါနဲ့စလော့ကြောင့်ဘဝတေပျတ်ကြတာအများကြီးကျွန်တော်အပါဝင်ပါကောင်းကြိုးပေးတာမဟုတ်ဘူးစလော့,
bxrk01iePvw,@amonesayin,မဆော့ပဲနေနိုင်ရင်အကောင်းဆုံး,2025-10-31T08:20:20Z,2,False,0,0.28633370995521545,ML,မဆော့ပဲနေနိုင်ရင်အကောင်းဆုံး,
bxrk01iePvw,@KonaylinAung-k1c,စားရုံသက်သက်ပါထည့်မလောက်,2025-10-31T07:59:57Z,2,False,0,0.28633370995521545,ML,စားရုံသက်သက်ပါထည့်မလောက်,
bxrk01iePvw,@AungSanLin-w9h,ကိုယ်နှမကိုလိုး,2025-10-31T06:24:38Z,0,False,0,0.28633370995521545,ML,ကိုယ်နှမကိုလိုး,
bxrk01iePvw,@soekhingsoekhing8772,မအေလိုး ဖာကျတာလား,2025-10-31T05:57:02Z,0,False,0,0.29665395617485046,ML,မအေလိုး ဖာကျတာလား,
bxrk01iePvw,@pinkladynpt-i8f,စလော့ဂိမ်းတွေမပေးတော့ဘူး လိုက်ဖမ်းနေတာ အကုန်ယူနေတာ,2025-10-31T05:55:38Z,3,False,0,0.3079499304294586,ML,စလော့ဂိမ်းတွေမပေးတော့ဘူး လိုက်ဖမ်းနေတာ အကုန်ယူနေတာ,
bxrk01iePvw,@JakeWaigyi,ငါလီးအကောင်းမှတ်လို့ကြည့်နေတာ😂,2025-10-30T17:12:46Z,0,False,0,0.28633370995521545,ML,ငါလီးအကောင်းမှတ်လို့ကြည့်နေတာ😂,
bxrk01iePvw,@KyawHtun-g8t,ဖင်ခံသွားရတယ်မလား,2025-10-30T08:38:23Z,0,False,0,0.28633370995521545,ML,ဖင်ခံသွားရတယ်မလား,
bxrk01iePvw,@ZarNyi-t9g,မဆော့ကျတာကောင်းပါတယ်ဗျာ,2025-10-29T23:32:11Z,0,False,0,0.28633370995521545,ML,မဆော့ကျတာကောင်းပါတယ်ဗျာ,
bxrk01iePvw,@SawPhoe-q6m,မအေလိုးတွေ လုပ်စားနေတာ များနေပီ,2025-10-29T16:08:17Z,1,False,0,0.3079499304294586,ML,မအေလိုးတွေ လုပ်စားနေတာ များနေပီ,
bxrk01iePvw,@ThantNyunt-v1w,လီးဂိမ်းထဲ့မလောက်စားနေတာ,2025-10-29T15:31:28Z,0,False,0,0.28633370995521545,ML,လီးဂိမ်းထဲ့မလောက်စားနေတာ,
bxrk01iePvw,@WinWinAye-e3y,တည့်မဘောက်တွေပါတည့်တိုင်းစားနေတာကြည့်ဘဲ,2025-10-29T13:32:57Z,0,False,0,0.28633370995521545,ML,တည့်မဘောက်တွေပါတည့်တိုင်းစားနေတာကြည့်ဘဲ,
bxrk01iePvw,@ZinMinKhant-o9t,2ရောက်သွားပီ,2025-10-28T14:03:38Z,1,False,0,0.28633370995521545,ML,2ရောက်သွားပီ,2
bxrk01iePvw,@MiDay-v8c,ခွေးဂိမ်းတွေ စောက်စားသက်သက်,2025-10-28T03:38:59Z,2,False,0,0.29665395617485046,ML,ခွေးဂိမ်းတွေ စောက်စားသက်သက်,
