video_id,author,comment_text,published_at,like_count,is_promo,ai_prob,label
l2V8Fd6_Q-s,@josephmenichiello7384,NG,2025-09-16T00:45:19Z,0,False,0.002789029,0
l2V8Fd6_Q-s,@JessaLynn8,OMG!!!!! 🎉🎉🎉🎉🎉❤❤❤❤,2025-09-15T20:37:30Z,0,False,0.0013012851,0
l2V8Fd6_Q-s,@phyllisperry7966,😲😀😀😀😀😀,2025-09-15T20:36:42Z,0,False,0.0041640135,0
l2V8Fd6_Q-s,@nolanzmom,YES!!!!!!🎉🎉🎉🎉🎉🎉🎉,2025-09-15T20:33:02Z,0,False,0.0032328481,0
S72uWoQWyPI,@FM_LIDIYA0,Guru ku sampek borong jackpot nya😊,2025-11-15T01:34:07Z,0,True,0.000874791,0
S72uWoQWyPI,@FM_LIDIYA0,Aku di sekolah beli jackpot dapet RP100 😅,2025-11-15T01:33:11Z,0,True,0.4379452,1
S72uWoQWyPI,@DinaMaharani-w5v,aku dapet 50 ribu kak,2025-10-23T12:36:29Z,0,False,0.005943819,0
1AfBxNWnV-0,@HaliPomeroy,Lord,2025-10-13T21:45:42Z,0,False,0.0014308717,0
1AfBxNWnV-0,@jadahazard4673,🎉🎉🎉🎉🎉🎉🎉❤❤❤❤❤,2025-10-11T17:59:27Z,0,False,0.0041640135,0
1AfBxNWnV-0,@MartinGustavoDeMarco,Ayuden al ludopata.,2025-03-31T00:23:41Z,1,False,0.0013414721,0
1AfBxNWnV-0,@RafiqRafiq-b8g,😂😂😂😂🎉🎉🎉💪💪💪💪💲💲🤑🤑🤑💰💰💫,2025-02-17T14:03:45Z,1,False,0.0041640135,0
1AfBxNWnV-0,@kunoyedwarner2054,Yeah ok😊,2024-12-26T01:05:11Z,0,False,0.0020666162,0
1AfBxNWnV-0,@typedrew,That’s badass,2024-12-25T05:14:59Z,0,False,0.00028582924,0
1AfBxNWnV-0,@joannfiliziani,🎉🎉🎉👍🏼👍🏼👍🏼🤑🤑🤑,2024-12-24T12:16:33Z,1,False,0.0041640135,0
1AfBxNWnV-0,@marynadler6756,👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼👏🏼,2024-12-23T16:33:04Z,0,False,0.0041640135,0
1AfBxNWnV-0,@claudiafranke7799,❤❤❤🥰😂😂💯💯👍🏻👍🏻🎉🎉,2024-12-20T12:00:43Z,1,False,0.0041640135,0
vevcdgP-M18,@KHANGMinh-c1m,1:03😂😂😂😂,2025-11-05T13:30:32Z,0,False,0.004838415,0
vevcdgP-M18,@kataaliyah3687,Sun you ok? (136),2025-10-28T13:25:47Z,0,False,0.00074981415,0
vevcdgP-M18,@YeeyeuFururud,2:43,2025-10-22T15:30:50Z,0,False,0.0012316185,0
vevcdgP-M18,@emanichijou,peak animation,2025-10-19T23:29:14Z,0,False,0.0014070541,0
vevcdgP-M18,@chocolatefishy,Woa,2025-10-14T10:52:08Z,0,False,0.005364992,0
vevcdgP-M18,@YamikAngdembe,1:02 😂😂😂😂,2025-09-26T02:21:57Z,0,False,0.013213839,0
vevcdgP-M18,@Flake_ghost6697,Pog,2025-09-22T10:04:34Z,0,False,0.0033971302,0
vevcdgP-M18,@moop8996,2 much gamba,2025-09-13T20:33:43Z,0,False,0.0014266388,0
vevcdgP-M18,@Rafæl-5p-v1r,1:02 🥶,2025-09-13T03:16:03Z,0,False,0.013213839,0
vevcdgP-M18,@dustinyair2010,😗 0:27,2025-09-13T00:05:19Z,0,False,0.0007829853,0
vevcdgP-M18,@thedotgiver2820,•,2025-09-12T23:37:41Z,0,False,0.0041640135,0
vevcdgP-M18,@Omabatfartsbruh,NOO-,2025-09-12T22:54:12Z,0,False,0.003937948,0
vevcdgP-M18,@Eltobi45YT,Peak dude,2025-09-12T20:51:57Z,0,False,0.0009199063,0
vevcdgP-M18,@Randomperson-r5n,Sun,2025-09-12T19:04:10Z,0,False,0.0011948983,0
vevcdgP-M18,@TehEpikMisterFishe,Epik,2025-09-12T18:34:32Z,0,False,0.0036941443,0
vevcdgP-M18,@Elculikagado,PEAK,2025-09-12T16:51:50Z,0,False,0.0015339203,0
vevcdgP-M18,@ivanfoxxd4041,Peruvian banks in bankrupt,2025-09-12T16:24:48Z,0,False,0.004123992,0
vevcdgP-M18,@DrZomboss-Z,Bah!,2025-09-12T16:19:27Z,1,False,0.0014997022,0
lPY4m7AXSXE,@michellespada8868,🦋🎃,2025-10-11T07:00:15Z,0,False,0.0041640135,0
lPY4m7AXSXE,@jrent52002,hot!,2025-10-10T05:27:48Z,0,False,0.0045433715,0
lPY4m7AXSXE,@georgindapierce1984,💵💵💵💵💵,2025-10-10T02:04:09Z,0,False,0.0041640135,0
lPY4m7AXSXE,@JessicaTerry123,ONE MILLION SUBSCRIBERS CONGRATS 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉❤❤❤❤❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉😢,2025-10-09T18:19:32Z,0,False,0.000518192,0
lPY4m7AXSXE,@maxfox8496,"1,000,000  ?",2025-10-08T16:18:55Z,0,False,0.011373121,0
lPY4m7AXSXE,@tomYT707,🎉🎉🎉🎉🎉🎉boom 💥 💥 💥 😮😮,2025-10-08T02:31:17Z,0,True,0.0018192375,0
lPY4m7AXSXE,@jessevargas38,Secy,2025-10-07T23:32:04Z,0,False,0.005364992,0
lPY4m7AXSXE,@Queen49ers,🍀🍀🍀🍀💐💐💐💐,2025-10-07T22:32:10Z,0,False,0.0041640135,0
lPY4m7AXSXE,@jslopez01,🩵🩵🩵🍾💰31K👏🤑,2025-10-07T21:34:01Z,0,False,0.0038816438,0
lPY4m7AXSXE,@DonnieMceuen-w4l,Good luck 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,2025-10-07T21:22:17Z,0,False,0.0019323656,0
lPY4m7AXSXE,@michaelrichmond5614,👀👀👀👀👀💵💵💵💵💵💵💵💵💵💵,2025-10-07T21:18:28Z,0,False,0.0041640135,0
lPY4m7AXSXE,@kevinwalters6907,🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,2025-10-07T20:39:58Z,1,False,0.0041640135,0
lPY4m7AXSXE,@ReneaGarcia-y3f,❤❤❤❤ 🎉🎉🎉🎉🎉❤❤,2025-10-07T20:11:05Z,0,False,0.0041640135,0
lPY4m7AXSXE,@Noi_thaichannel,❤🎉😊❤🎉😊❤❤❤❤😊❤🎉🎉🎉🎉,2025-10-07T17:10:40Z,0,False,0.0041640135,0
lPY4m7AXSXE,@marion_1111,💃🏻🍀,2025-10-07T16:51:00Z,0,False,0.0041640135,0
g3VPTKa3Ntg,@PoJeb-2.0,👊👊👊👊👊😁😁😁😁😁💯💯💯,2024-04-21T19:07:05Z,0,False,0.0041640135,0
g3VPTKa3Ntg,@robertbokun6199,👌😁🔥,2024-04-18T15:04:37Z,3,False,0.0041640135,0
uFO3RaSe5Cw,@jungsooklee6684,좋겠다,2025-07-29T21:44:14Z,0,False,0.005364992,0
uFO3RaSe5Cw,@Nathan-x2l,916888,2025-07-12T16:06:43Z,0,False,0.005364992,0
uFO3RaSe5Cw,@one-dd8xy,🙌🔥🔥🔥,2025-04-13T20:43:22Z,1,False,0.0041640135,0
GHXCJyiAJ6E,@Kane896,Tool,2025-09-25T09:38:49Z,6,False,0.005364992,0
0VOhIR3bnXY,@AisyahCahaya-u1n9n,Kemaren tabola bale sekarang tor monitor asekkk😊,2025-11-16T13:48:20Z,0,True,0.00011708682,0
0VOhIR3bnXY,@ndraaudhsigma,1:49 Uh enak banget dengerin nya,2025-11-16T13:46:57Z,1,False,0.000909562,0
0VOhIR3bnXY,@ChikaCaniago-r5h,😝❤rasa rasa😊🙃,2025-11-16T13:42:08Z,0,False,0.0045182607,0
0VOhIR3bnXY,@jokorhythem2758,"Jangan lelah berkarya "" salam dari timur jauh """,2025-11-16T13:29:40Z,0,False,0.0011417901,0
0VOhIR3bnXY,@m.rizkyramdani8449,Ut,2025-11-16T13:24:51Z,0,False,0.0039074267,0
0VOhIR3bnXY,@damarsaifulbahri711,timur punya🎉,2025-11-16T13:24:15Z,3,False,0.000349529,0
0VOhIR3bnXY,@RendiRendy-i9q,ECKO SHOW DAN 2 lainnya 😂😂,2025-11-16T13:18:17Z,0,False,0.0009248771,0
0VOhIR3bnXY,@Hendri-Gz07,Memang dari dulu lagu ECKO SHOW gak  pernah gagal,2025-11-16T13:10:57Z,0,False,0.0012163798,0
0VOhIR3bnXY,@SmartPeople27,Emang kelen itu seru2 orangnya,2025-11-16T13:03:29Z,0,False,0.12404088,1
0VOhIR3bnXY,@guradisuuu,"Bagus ini lagu,, untuk apa ingat mantan? Yang lalu so berlalu kwa..",2025-11-16T12:56:07Z,0,False,5.334597e-06,0
0VOhIR3bnXY,@andhikaSP25,"Tor monitor ketua, orang timur lebih gacor ketua🔥",2025-11-16T12:53:30Z,0,True,1.5037851e-05,0
0VOhIR3bnXY,@dimaspratama-f1u,😅.......,2025-11-16T12:50:44Z,0,False,0.0041640135,0
0VOhIR3bnXY,@sebatdulu4547,Liriknya gajelas,2025-11-16T12:38:25Z,0,False,0.0020661457,0
0VOhIR3bnXY,@giniakila2961,Aku sudah like aku 9rang timur,2025-11-16T12:20:44Z,0,False,0.00030116056,0
0VOhIR3bnXY,@basitanakpintar6989,🪜🪜🪜,2025-11-16T12:20:12Z,0,False,0.0041640135,0
0VOhIR3bnXY,@zainalfadly4853,asik nih lagu,2025-11-16T12:18:42Z,0,False,0.0011596713,0
0VOhIR3bnXY,@AyuWilantary,Aku dari kalimanta timur pindah ke jawa timur ter nya ta ditimur asi,2025-11-16T12:17:20Z,0,False,1.0614093e-06,0
0VOhIR3bnXY,@harry6908,Musiknya asyik ❤,2025-11-16T12:16:13Z,0,False,0.0010185693,0
0VOhIR3bnXY,@AyuWilantary,Aku orang baru,2025-11-16T12:12:24Z,0,False,0.0042692777,0
0VOhIR3bnXY,@SheVoguē_GenuinèOfficial,SA ORANG MAKASSAR SUKA bnget dengar lagu nih,2025-11-16T12:10:43Z,0,False,5.901092e-05,0
0VOhIR3bnXY,@WempiEmpokshow86-p6o,"Siooo Bu chaken suara terlalu merdu sekali,, sukses buat Bu & keluarga",2025-11-16T12:06:49Z,0,False,0.0014396299,0
0VOhIR3bnXY,@ndullah,Menyala ❤❤. Semoga ikutan nular 💪🏻🤲🏻,2025-11-16T11:54:36Z,0,False,0.0056290496,0
0VOhIR3bnXY,@ErliAnisa-k7d,Kren,2025-11-16T11:47:54Z,0,False,0.0018801913,0
0VOhIR3bnXY,@SaqhillaFalatasya,🎉🎉🎉❤❤❤❤❤🎉🎉🎉🎉🎉❤❤❤🎉🎉🎉😢🎉🎉❤❤❤❤❤😮😮😮❤❤🎉🎉🎉m🎉🎉,2025-11-16T11:45:42Z,0,False,0.0036964125,0
0VOhIR3bnXY,@Diky644,"Lapor ketua !! 
Lagunya Gacor parah ketua !!",2025-11-16T11:24:33Z,0,True,0.00036703818,0
0VOhIR3bnXY,@BlondinaTalumepa,ini baru bilang asli ❤️,2025-11-16T11:19:39Z,0,False,0.006856388,0
0VOhIR3bnXY,@robbyhermawan7816,Tahun 2025 Lagu Timur Pegang Kendali memang 🎉,2025-11-16T11:15:11Z,0,False,6.6078924e-06,0
0VOhIR3bnXY,@adrianitachandra194,Anjay orang timur 😂😂😂,2025-11-16T11:08:45Z,1,False,0.0003336284,0
0VOhIR3bnXY,@ubahdiri111,"Lagunya enak, editing gila. Kerja keras kali inii editor 🔥🔥🔥",2025-11-16T10:54:29Z,0,False,0.00013257985,0
0VOhIR3bnXY,@aigonhariandinasution9569,Editannya gacor banget anjir 😎,2025-11-16T10:41:24Z,0,True,0.17292987,0
0VOhIR3bnXY,@DievAnimation,59:32,2025-11-16T10:32:16Z,0,False,0.0014922061,0
0VOhIR3bnXY,@ErwinErwin-l4z,Kenapa ga dibuat dancenya kaka???  Lagunya asyik buat dance,2025-11-16T10:30:34Z,1,False,0.00063216157,0
0VOhIR3bnXY,@armor6743,"bang, jangan lupa buat lagu bulan puasa ini ya, dah gk sabar buat trend baru lagu baru vibe baru,,  dibulan sebelum ramadan dan sesudah, gass banggg!!! yg setuju komen di bawah!!",2025-11-16T10:27:30Z,1,False,5.33019e-05,0
0VOhIR3bnXY,@YundaFazirah,Mana suaranya orang timur,2025-11-16T10:15:47Z,0,False,0.0001552495,0
0VOhIR3bnXY,@bintangpandiangan7557,Sudah saya like,2025-11-16T09:50:03Z,0,False,0.0024278758,0
0VOhIR3bnXY,@satotsy8406,GK pernah gagal kalo kk ECO yg nyanyi,2025-11-16T09:42:33Z,0,False,0.00023874831,0
0VOhIR3bnXY,@Pesona-l7d3n,"Mantul bang, ditunggu lagi karya nya ya😊",2025-11-16T09:37:27Z,0,False,0.002692059,0
0VOhIR3bnXY,@LeonardoAlvarez-x4v,"Pagi jam 9 keluarin sound depan teras ditemani segelas kopi dan sebungkus rokok sambil musikan lagu timur,lagi timur segacor ini sayangeeeee🔥
Salam dari Bekasi pondok gede",2025-11-16T09:17:50Z,0,True,6.962255e-05,0
0VOhIR3bnXY,@anthybayu1417,Editornya keren banget 👏👏😁,2025-11-16T08:59:58Z,0,False,0.014506156,0
0VOhIR3bnXY,@arifsulaiman300,Mantab ...! Musiknya Asiik ...👍😁♥️🇮🇩🖌️🎨,2025-11-16T08:38:16Z,1,False,0.0019125503,0
0VOhIR3bnXY,@ChristianMichaeloktavia,Ungke Siau menyapa🙏🙏,2025-11-16T08:36:22Z,0,False,0.0035316597,0
0VOhIR3bnXY,@amirahshakila-d3e,Keren banget anjir,2025-11-16T08:33:31Z,0,False,0.021233644,0
0VOhIR3bnXY,@EdyKule,Kita cari lagu yang Baru,2025-11-16T08:01:45Z,0,False,0.0010484343,0
0VOhIR3bnXY,@andriawanfaisal4257,Jangan di buat meme Bahlil lagu timurnya ya... Malah jd culun ntar,2025-11-16T07:56:33Z,0,False,0.00072592334,0
0VOhIR3bnXY,@RahayuAmbarita,Menyala anak timur keren keren,2025-11-16T07:51:23Z,1,False,0.0013716107,0
0VOhIR3bnXY,@mulyadiMul-v6g7p,Aku orang barat 🗿,2025-11-16T07:31:21Z,1,False,0.0011375627,0
0VOhIR3bnXY,@endangfirtana0173,mantap bang. like,2025-11-16T07:26:42Z,1,False,0.0025567159,0
0VOhIR3bnXY,@wale_amq6017,"Lagu punya kata"" yang simpel dan mudah diingat.. sederhana tapi daleeemmm 😆 musiknya mantap... saingan lagu tabola bale juga ini... mantap sukses selalu karya"" dari Timur Indonesia.",2025-11-16T07:26:21Z,3,True,1.0153037e-05,0
0VOhIR3bnXY,@YaddHasan,Orang timur memang kece😎😎😎😎😎😎,2025-11-16T07:12:02Z,0,False,0.0015688582,0
0VOhIR3bnXY,@SuporterFanatikTV,Tiap lari selalu dengerin ini enak di tempo🎉,2025-11-16T07:11:02Z,1,False,0.022558298,0
0VOhIR3bnXY,@trimeliana1999,2:01 anjay kerenn,2025-11-16T07:08:30Z,0,False,0.0036630228,0
0VOhIR3bnXY,@SoundTheSip92,"Ijin cover lagunya bang 🙏
https://youtu.be/oOFEMd2ftg4?si=wT3f1Zvol8ib57Yo",2025-11-16T06:52:11Z,0,False,1.6673e-05,0
0VOhIR3bnXY,@RamaadanBatauga,Orang timur kala reting sama orang selatan 🔥🔥,2025-11-16T06:39:54Z,1,False,0.0002435171,0
0VOhIR3bnXY,@masrujijafrie4778,2:47   Juan reza jadi ayam😂,2025-11-16T06:39:37Z,1,False,0.00088145107,0
0VOhIR3bnXY,@hengRoexs,Kalau Kaka Kaka timur udah nyanyi apotek pada tutup..ga ada obat 👍👍,2025-11-16T06:35:08Z,6,False,0.00022094882,0
0VOhIR3bnXY,@Chio-i7k,Setiap lagu timur yang terbit pasti akan sangat seru,2025-11-16T06:34:30Z,5,False,0.00013235981,0
0VOhIR3bnXY,@sabrinanurulanisa3311,Juan Reza bukannya di lagu tabola bale,2025-11-16T06:20:35Z,0,True,4.964129e-05,0
0VOhIR3bnXY,@nakula666,"emang sih lagu2 orang timur candu2 , cakep2 pula, salam dari jawa",2025-11-16T06:02:06Z,0,False,0.0004918291,0
0VOhIR3bnXY,@avtrip3039,Andalan Kk eko..salam dari Nabire Papua Tengah 🎉,2025-11-16T06:01:57Z,6,False,0.0019038735,0
0VOhIR3bnXY,@zaineytalam6531,hebat lagu nya salam dari sabah malaysia,2025-11-16T06:00:42Z,1,False,0.00032836944,0
0VOhIR3bnXY,@indrianakarmila,enak banget lagunya,2025-11-16T05:53:09Z,0,False,0.00078485877,0
0VOhIR3bnXY,@NovanWidiansyah,Serangan dari Indonesia timur,2025-11-16T05:46:52Z,1,False,0.00038071047,0
0VOhIR3bnXY,@OJIOJIJIOOJIJIOJIOOJIJIO,02:20,2025-11-16T05:46:44Z,0,False,0.0071582883,0
0VOhIR3bnXY,@M2293,Orang timur sang Juara👍,2025-11-16T05:44:59Z,0,False,0.00018660183,0
0VOhIR3bnXY,@brendenmod6080,"Coba aja semua lirik nya dari eckoshow , pasti gelo ni rap nya 
Tapi respek lah + rada muak sih semua semua sekarang pake aksen dari timur",2025-11-16T05:42:12Z,1,False,0.00045484334,0
0VOhIR3bnXY,@mhmdimnsyh94,Keren lagu nya..,2025-11-16T05:36:17Z,0,False,0.00042828894,0
0VOhIR3bnXY,@asepsunadi13,Memang lagu timur ini ga pernah gagal,2025-11-16T05:31:04Z,1,False,0.00018292596,0
0VOhIR3bnXY,@anabanana9012,Gua pernah ketemu org timur yg bused ganteng² manis dan wangi melongo gua ... Sopan bgt,2025-11-16T05:21:38Z,2,False,0.00042349106,0
0VOhIR3bnXY,@kaizogaming-2025,asek bang lagu nya. salam dari  malaysia ❤,2025-11-16T05:20:45Z,0,False,0.000102991486,0
0VOhIR3bnXY,@prahala-u8b,setiap part bikin candu bgt💯🔥,2025-11-16T05:13:46Z,0,False,0.007039094,0
0VOhIR3bnXY,@toellpenk4392,Gacor sekali ketua,2025-11-16T05:08:41Z,0,True,0.009672573,0
0VOhIR3bnXY,@FitriaRantau,editornya keren👍🏻,2025-11-16T04:42:03Z,1,False,0.004328036,0
0VOhIR3bnXY,@ihsindi,"Lagu gacor, editannya makin gacor aja 😮",2025-11-16T04:32:42Z,0,True,0.021119455,0
0VOhIR3bnXY,@emasuryani3627,Gimna ya?.. Musik nya tuh enak bgt di denger nya.. 🤤,2025-11-16T04:27:00Z,0,False,0.009542267,0
0VOhIR3bnXY,@mahgiwisepni5337,"Lupa nama tapi masih ingat rasa, simple tapi bikin senyum penuh makna",2025-11-16T04:19:16Z,0,False,0.118071176,0
0VOhIR3bnXY,@defaldirenanda5503,vibenya seperti senam poco-poco salam sehat :)),2025-11-16T04:14:45Z,0,False,0.0014111819,0
0VOhIR3bnXY,@faqihtvchannel740,Lebih Suka lagu org timur. dari pada lagu Jawa 😂,2025-11-16T04:09:16Z,3,False,3.0760027e-06,0
0VOhIR3bnXY,@wildanhorehore5547,"Indonesia timur, sukses buat kalian semua di sana",2025-11-16T04:06:24Z,0,False,0.002716669,0
0VOhIR3bnXY,@DevaFara,"Saya jadi kecanduan leee
Lagunya gacor",2025-11-16T03:54:04Z,0,True,0.0014649942,0
0VOhIR3bnXY,@IndraGeni-x3x,Orang timur Luarrrr Biasaaa salam saudaraku selalu menunggu lagu2 kreatifitas orang Timur sehat sukses selalu untuk Indonesia Timur love you,2025-11-16T03:53:20Z,0,False,7.1952118e-06,0
0VOhIR3bnXY,@kenwardflavian9908,Penyanyix sering dihujat tpi viewx gak main²🔥🔥🔥🔥🔥,2025-11-16T03:45:15Z,0,False,0.0049211886,0
0VOhIR3bnXY,@hybiifam,ini judulnya yang bener apa? tor monitor ketua atau orang baru lebe gacor,2025-11-16T03:41:17Z,0,True,0.0002811076,0
0VOhIR3bnXY,@Andindhira-td4fl,ubur-ubur ikan lele lagu nya mantap leeeee 😊😊😊😊,2025-11-16T03:38:34Z,0,False,0.00081053167,0
0VOhIR3bnXY,@ZalfaIndriani,Aku suka deh lagu termometer ketua sama teman-teman aku,2025-11-16T03:29:24Z,0,False,0.0013347013,0
0VOhIR3bnXY,@EliasJohan-v8g,Tabola bale masih di atas,2025-11-16T03:23:11Z,0,True,0.0012407863,0
0VOhIR3bnXY,@zerrymuhamadramdani1465,"patut di akui,kalo org indo timur udah bikin lagu pasti boom..",2025-11-16T03:20:49Z,0,True,4.191289e-05,0
0VOhIR3bnXY,@adithero-u7b,❤❤❤❤❤😊😊😊😊😊😊😊😊😊😊😊😊☺☺☺🤗🤗🤗🤗🤗🤗🤗🤗🤗🤗,2025-11-16T03:20:18Z,0,False,0.0041640135,0
0VOhIR3bnXY,@WiwiqWiwiq-pz2vb,Bang kalo bisa kak faris adam diajakin juga sama toton kak koribo bang,2025-11-16T03:16:29Z,1,True,0.00030725292,0
0VOhIR3bnXY,@jamesmassi4372,Lagu timur seng Ngada lawan eyyy❤🎉,2025-11-16T03:15:01Z,0,False,1.0875215e-05,0
0VOhIR3bnXY,@galangabizal7076,Timurr ga ada obatt kacauu...ingat sudah 20jt+++ 🔥🔥🔥🔥,2025-11-16T03:12:05Z,0,False,0.004409533,0
0VOhIR3bnXY,@AnggaSaputra-tk4zg,"Kata nya orang timur oalahhh tapi kok lagu nya 2024  editor nya di taik kin donk pliss like nya juga mana kata nya orang timur😂
Kala banget sama tabola bale😂
Kaya mana sih tapi sama sama orang timur🎉😮
Oalah rupa nya kalah sama tabola bale",2025-11-16T03:12:04Z,0,True,1.8191201e-10,0
0VOhIR3bnXY,@posmarohanasiahaan1142,Ada yang muka nya kayak penyanyi  pica pica 2,2025-11-16T03:06:31Z,0,False,0.00022457218,0
0VOhIR3bnXY,@anggungunsai6057,aku dari malaysia,2025-11-16T03:01:49Z,0,False,0.005229637,0
0VOhIR3bnXY,@anggungunsai6057,mantap lah orang timur,2025-11-16T03:01:29Z,0,False,0.0003313456,0
0VOhIR3bnXY,@PRIVASI_PRIVAT,"wawww... udah itu ajah.
no komen no debat .. smpe gk bisa berkata apa² saking kagumya aq sama all aransemen dan personalitinya...
jozzzzz salam dari madura ❤",2025-11-16T02:54:38Z,0,False,0.00012722357,1
0VOhIR3bnXY,@KaylaAssahra,Yg baru lebih GACOOORRRR😂,2025-11-16T02:43:25Z,1,False,0.0035139767,0
0VOhIR3bnXY,@aishadindaputri,"mau hip-hop ada lagu orang timur
mau nada tinggi ada lagu orang batak
mau nada cengkok ada lagu orang minang
mau dangdut + koplo ada lagu orang jawa",2025-11-16T02:37:38Z,3,False,1.159908e-10,0
0VOhIR3bnXY,@mamakimi179,kalian semua sek asek..,2025-11-16T02:34:33Z,1,False,0.0032173817,0
0VOhIR3bnXY,@PAPIHOfficial,Gacor Kawan 🔥🔥🔥🔥,2025-11-16T02:34:07Z,0,True,0.02128347,0
0VOhIR3bnXY,@RiaRia-j7s,Orang timur lgi naik daun 👍👍👍,2025-11-16T02:29:55Z,10,False,0.000115880786,0
0VOhIR3bnXY,@Steven0-t2s,"Lagu nya enak banget, memang kadang zaman berganti",2025-11-16T02:21:30Z,0,False,0.0011701442,0
0VOhIR3bnXY,@SriWahyuni-se4fy,Gua orang timur bang,2025-11-16T02:20:21Z,0,False,0.00015709121,0
0VOhIR3bnXY,@ayuanggre8305,"Teman2 timur, gaskeun terus buat lagu happy gini ah, suka kaliiiii",2025-11-16T02:13:16Z,0,False,0.00028198754,0
0VOhIR3bnXY,@Maenpo_Cianjur2024,Ini lagu lagu kreatif indonesia bag. Timur enak enak bgt 👍👍👍👍👍,2025-11-16T02:11:31Z,2,False,2.2716852e-06,0
0VOhIR3bnXY,@Pama-b2x,Saya orang buttu batu,2025-11-16T02:09:52Z,0,False,0.0022662971,0
0VOhIR3bnXY,@Alfarezy-k6x,😊😅❤🎉,2025-11-16T02:08:15Z,0,False,0.0041640135,0
0VOhIR3bnXY,@NajaDian-b9g5g,Naja🫡🫡🔥🔥❤️‍🔥❤️‍🔥,2025-11-16T02:01:50Z,1,False,0.005364992,0
0VOhIR3bnXY,@wilybrordus,Tabola bale kalo tidak ada Juan resa sy jamin tidak akan firal😂😂..bgini pengarunya Juan reza❤,2025-11-16T01:58:39Z,1,True,2.847965e-05,0
0VOhIR3bnXY,@putri21-o3h,Lagu enak dan bagus😊😊😊🎉🎉❤❤❤,2025-11-16T01:41:02Z,0,False,0.00021086777,0
0VOhIR3bnXY,@SubhanAdim-f4m,Matel berjaya 🔥🔥,2025-11-16T01:37:31Z,1,False,0.003424656,0
0VOhIR3bnXY,@TinaTina-tm7fl,Lagunya.  bagus. banget😊,2025-11-16T01:31:00Z,0,False,0.0010649496,0
0VOhIR3bnXY,@wewer23,laguhgu37uegg 2:20 2:22 2:22 udurue,2025-11-16T01:25:19Z,0,False,0.000101046666,0
0VOhIR3bnXY,@agustchannel9627,Jos,2025-11-16T01:20:04Z,0,False,0.002210601,0
0VOhIR3bnXY,@dommympamprene2595,salam dari tanimbar,2025-11-16T01:14:51Z,0,False,0.019839175,0
0VOhIR3bnXY,@dommympamprene2595,Talalu sadis,2025-11-16T01:14:28Z,0,False,0.0014409813,0
0VOhIR3bnXY,@LusianaLusiana-t6n,"Pokoknya tahun ini gue jatuh cinta sama lagu timur, mulai dr tabola bale sampe ini,, gokill keren semuaaaa❤❤❤",2025-11-16T01:02:43Z,0,True,0.00014238093,0
0VOhIR3bnXY,@scottyflexz,Juan Reza nyindir Silet & Diva kah? 😂,2025-11-16T00:32:14Z,1,False,0.00012676256,0
0VOhIR3bnXY,@rayyanchannel1127,Asek...suka dgr lagu Timur...Dari WP Labuan Malaysia,2025-11-16T00:31:43Z,2,False,2.0847223e-05,0
0VOhIR3bnXY,@YolandaHamensa,Merinding dengar nya 😂😂😂🎉🎉,2025-11-16T00:20:20Z,0,False,0.0010718697,0
0VOhIR3bnXY,@Safira-i7l,🤪🤟🤟🤟👍,2025-11-16T00:19:18Z,0,False,0.0041640135,0
0VOhIR3bnXY,@AldiMone-x4o,"Aduhhh tolong dadah gue sakit, aduh perih ni⛪⛪⛪⛪⛪⛪⛪⛪",2025-11-16T00:18:34Z,0,False,0.0011189533,0
0VOhIR3bnXY,@ZahraauliyaSiregar,Org timur mana likenya❤❤❤❤,2025-11-16T00:17:40Z,1,False,0.00032049557,0
0VOhIR3bnXY,@difaaditya830,"Jawa minggir dulu, timur mau tampil❤❤",2025-11-16T00:14:22Z,1,False,6.91492e-05,0
0VOhIR3bnXY,@labikantara,Kelas king🫡,2025-11-16T00:11:29Z,0,False,0.0033042743,0
0VOhIR3bnXY,@jiexumdong6943,Musik dasarnya nya jg musik minang,2025-11-16T00:11:10Z,1,False,0.000658488,0
0VOhIR3bnXY,@QurrotaAyun-p6i,Ada orang yang dari lagu tabolabale😮,2025-11-15T23:57:46Z,0,True,0.0007719619,0
0VOhIR3bnXY,@siboy4397,Orang Kalimantan dengerin lagu timur 😅,2025-11-15T23:55:14Z,0,False,8.332935e-06,0
0VOhIR3bnXY,@ropiksetiya,Mau di putar 10rb masih tetap ok lagi buat pagi hari,2025-11-15T23:18:52Z,0,False,0.027672833,0
0VOhIR3bnXY,@WildaWilda-o1x,"Asek bang turus,🕺🕺🕺",2025-11-15T23:02:16Z,0,False,0.0011029983,0
