video_id,author,comment_text,published_at,like_count,is_promo,ai_prob,label,ensemble_pred,ensemble_prob
1kcxONCdh34,@RaraSekar-y3n,💆‍♀️💆‍♀️💆‍♀️💆‍♀️💆‍♀️💆‍♀️💆‍♀️😂😂😂😂😂😂😂,2025-08-03T01:06:10Z,0,False,0.0041640135,0,0,0.010346213237364633
1kcxONCdh34,@qeesteena,Katanya enggak mahu keluar mouse😅,2025-08-02T06:58:27Z,0,False,0.002127329,0,0,0.004773474375979226
1kcxONCdh34,@zzzaainnn79,Syifa ulang tahun ya,2025-08-02T05:41:25Z,0,False,0.0029715803,0,0,0.01886537836598278
1kcxONCdh34,@Patimah1194,😂😅😊😮❤😢,2025-08-01T05:43:20Z,0,False,0.0041640135,0,0,0.005881080682991109
1kcxONCdh34,@yetitea-n4o,😅😅😅😅😅😅😅😊😅😂😂😂😂😂😂😂😂😂😂😂😅😅😅di ganti jadi meren yang 😂😂😂😂😂😂😂😂😂😂,2025-08-01T03:42:59Z,0,False,0.009703627,0,0,0.03677703430224571
1kcxONCdh34,@kumariahjaynrono2841,😂😂😂😂😂😂😂😂😂😮😮😮😮😮😮😮😮😮😮😮😮😮,2025-07-30T10:40:36Z,0,False,0.0041640135,0,0,0.05079721077567455
1kcxONCdh34,@dayzzz874,😂😂😂😂😂😂😝😝😝😝😝😂😂😂😂😅😅😅🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣,2025-07-30T09:02:41Z,0,False,0.0041640135,0,0,0.010030452028477493
1kcxONCdh34,@IstieJm,😂😢😢😢😢😢😢😢😊😊😊😊😊😊😂😂😂❤❤❤❤🎉😮,2025-07-30T04:57:53Z,0,False,0.0041640135,0,0,0.002531097791923344
1kcxONCdh34,@RakaAditya-v1n,😂😅😂😅😂😅😂😅😂😅😂😅😂😅😂😅😂,2025-07-30T03:34:40Z,0,False,0.0041640135,0,0,0.004968198049574401
1kcxONCdh34,@katakhijau848,si nur laper apa 😅,2025-07-29T07:00:00Z,0,False,0.0002998355,0,0,0.005878236998302172
1kcxONCdh34,@enungenung3390,Kak  nur   disampe,2025-07-28T13:08:23Z,0,False,0.0013804986,0,0,0.013754724585368677
1kcxONCdh34,@lalumaslun1381,😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆😆🤣😂😂🤣😂🤣😂🤣😂🤣😂,2025-07-28T11:46:46Z,0,False,0.0041640135,0,0,0.006610857732579362
1kcxONCdh34,@KheisyaAulia-x8o,Ñùŕ,2025-07-27T09:42:42Z,0,False,0.0014590173,0,0,0.008474655015288384
1kcxONCdh34,@veronikadeviprecilia6865,😅😅😅😅😅😅😮😊😂😊🎉,2025-07-26T10:55:28Z,0,False,0.0041640135,0,0,0.031406048912618
1kcxONCdh34,@Nuratni1997,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😅,2025-07-26T08:27:15Z,0,False,0.0041640135,0,0,0.012429744862427955
1kcxONCdh34,@hyun2002haee,gacor itu mau kayak nya sih😅😅,2025-07-26T07:58:36Z,0,True,0.026329532,0,0,0.11982554502899097
1kcxONCdh34,@alettakusumanigat,Ada ad aj si enur,2025-07-25T13:54:53Z,0,False,0.0019973342,0,0,0.009493860728076911
1kcxONCdh34,@ahmadlais2748,9927,2025-07-25T10:55:10Z,0,False,0.005364992,0,0,0.11700335110581497
1kcxONCdh34,@Kayla-d9k2h,🧍‍♀️🧍‍♀️😂🧍‍♀️👩‍💼,2025-07-25T10:01:17Z,0,False,0.0041640135,0,0,0.010079856485403597
1kcxONCdh34,@NiaNaru-e4m,Jelek banget sih cuman punya kaki 🤨,2025-07-25T05:06:39Z,0,False,0.007245911,0,0,0.11197696402241465
1kcxONCdh34,@AldaClaraqueen,❤ds❤❤❤❤,2025-07-24T08:38:29Z,0,False,0.0039700805,0,0,0.0061745296391097606
1kcxONCdh34,@ArsyaNanto,😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂🎉🎉🎉,2025-07-23T11:19:18Z,0,False,0.0041640135,0,0,0.012928306518886577
1kcxONCdh34,@REFNIrefni-p2r,Nur kamu tinggal dimana,2025-07-22T08:06:57Z,0,False,0.001952321,0,0,0.047700590450116966
1kcxONCdh34,@hoirulirul1475,Kak nur lucu banget sekali,2025-07-21T11:21:49Z,0,False,0.008061466,0,0,0.07591248964309524
1kcxONCdh34,@anindita-w8w,Kak nur guling pisang nya beli di mana atau ada di shopee berapa harga nya kak nur😅😅😊🎉❤❤❤❤❤❤❤,2025-07-21T11:20:24Z,0,False,0.0001271812,0,0,0.021704630003961677
1kcxONCdh34,@edridava5090,😂💗🤜🤛💙💚💛🧡❤️💖💝💘💗💓💞💕🏵️🏵️💮🌸🌷🌺🥀🌹💐💐,2025-07-21T10:24:58Z,0,False,0.0041640135,0,0,0.007860796557171644
1kcxONCdh34,@JayaEmas-hm1ss,😂😂😅❤❤❤❤❤,2025-07-21T05:43:02Z,0,False,0.0041640135,0,0,0.006759400690836795
1kcxONCdh34,@purniawati4770,Semangat trs ya kk Nur,2025-07-20T07:45:34Z,0,False,0.0013294806,0,0,0.01149823137727349
1kcxONCdh34,@boelleanggara4213,😊😊😊😊😊😮😂😂😂😂😂😂😂😂😂😂❤❤😮😮❤😮❤😮❤😮❤😮❤😮😮❤😮🎉😅😅🎉😅🎉😅🎉😅🎉🎉😅🎉😅😉😆🫠😋🥰🫠😆😎😎😅🥴🥳🥶🥸🥶,2025-07-20T06:22:46Z,0,False,0.0041640135,0,0,0.007187002575031403
1kcxONCdh34,@RahimUpel,"❤️hhgjho vf b
.
Jvc  nuikc jitfgj n b hf🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉😢😢😢😢😢😢😢😢😢😢😢😢😮😮😮😮😮😮😮😮😮😮 😅😅😅😅😅😅😅😅😅😅😅😂🎉😂😂😂❤❤❤😂❤😂❤❤❤❤😂😂hh",2025-07-20T04:16:38Z,0,False,0.0041647605,0,0,0.16595170783548574
1kcxONCdh34,@jagurmasadi1079,😅😅😂,2025-07-20T01:56:32Z,0,False,0.0041640135,0,0,0.0039564712176869705
1kcxONCdh34,@kaylaathayaindra964,Mukak nya mamah nur sama yah mukak nya kaya nur😊❤,2025-07-20T01:20:08Z,0,False,8.805402e-05,0,0,0.012639149749660447
1kcxONCdh34,@kristiawanwawan3570,😂😂😂😂😂😂😂😂😂😂😂😆😆😆😆😆😆😆😆😆😆😆😆🤣🤣🤣🤣🤣🤣🤣🤣,2025-07-19T15:23:06Z,0,False,0.0041640135,0,0,0.006833233989852715
1kcxONCdh34,@NadiahairunNisa,Gercep bgt si nur soal makanan😆😆😆😆😆😆😆,2025-07-19T12:06:19Z,4,False,0.0015849299,0,0,0.0127150295621736
1kcxONCdh34,@MintoTungkul,❤️❤❤❤❤❤❤❤❤😊😊😊😊😊😊😊😊,2025-07-19T12:02:54Z,0,False,0.0041640135,0,0,0.005760225214688479
1kcxONCdh34,@FANS_NAUFAL,CANTIK KALI YA I,2025-07-19T11:55:50Z,0,False,0.0036962829,0,0,0.016955877407795777
1kcxONCdh34,@verawatiayuba6051,👍mantap 🤗aja rasanya kalau masuk ya harusnya nur sebagai seorang muslim,2025-07-19T05:47:24Z,0,False,0.0004863847,0,0,0.030267632237601032
1kcxONCdh34,@nikendiharjo4707,😂😂😂😂😂😂🎉🎉,2025-07-19T05:01:31Z,0,False,0.0041640135,0,0,0.0076617112899410806
1kcxONCdh34,@AbdulCholiq-q3v,❤️❤❤❤❤❤❤❤❤❤❤❤❤❤,2025-07-19T03:20:22Z,0,False,0.0041640135,0,0,0.012817469612366293
1kcxONCdh34,@GianHaingu,😅😅😅😂😂 🤣,2025-07-19T02:38:45Z,0,False,0.0041640135,0,0,0.0075436883146712316
1kcxONCdh34,@WidiaNingsih04,😂👍🤣,2025-07-18T12:09:26Z,0,False,0.0041640135,0,0,0.002526299438331196
1kcxONCdh34,@putramabadi6436,Semangat,2025-07-18T02:39:40Z,0,False,0.005399945,0,0,0.036679560408657455
1kcxONCdh34,@BundaHanif27,Ok langsung ke sini rewangi utka ke dalam rangka memperingati rangkaian ulang tahun ya allah di Indonesia yang di blakang kk no 1,2025-07-18T02:34:10Z,0,False,0.02832384,0,0,0.4625634863357623
1kcxONCdh34,@RidhaMayanti,sE,2025-07-18T00:22:29Z,0,False,0.0039033114,0,0,0.006697674786810536
1kcxONCdh34,@pujiastuti9165,❤️ yah gan di tunggu ya gan di,2025-07-17T10:59:57Z,0,False,0.002302519,0,0,0.22619365488658247
1kcxONCdh34,@Kuntoro123-vf7sg,❤❤😊 semangat  energi ganteng nya😊😊😊❤❤❤❤❤❤❤❤❤,2025-07-17T09:31:03Z,0,False,0.0016023492,0,0,0.015668100781545735
1kcxONCdh34,@sitianisa568,"semangat trs ya kk Nur
Bikin konten ny",2025-07-17T07:43:55Z,2,False,0.0021723416,0,0,0.05113088332777225
1kcxONCdh34,@nantimahmudi2977,Yang mau followan kak nur,2025-07-17T03:51:30Z,0,False,0.0019190566,0,0,0.01951185718160007
1kcxONCdh34,@BismiNasution,Akudan laik dansaskrep,2025-07-16T13:27:52Z,0,False,0.005487158,0,0,0.03011672100719691
1kcxONCdh34,@BismiNasution,Ini kk kaenur,2025-07-16T13:26:48Z,0,False,0.002321647,0,0,0.009932994949866701
1kcxONCdh34,@faidelabasrifaidela,🟨⬜⬜⬜⬜⬜⬜🟨,2025-07-16T13:12:23Z,0,False,0.0041640135,0,0,0.008485967581333933
1kcxONCdh34,@asiyaNaya,Pertama ka nur❤😊,2025-07-16T12:45:40Z,0,False,0.0017564715,0,0,0.005124590905451108
1kcxONCdh34,@alam-key,❤️            😢              🎉,2025-07-16T11:18:03Z,0,False,0.0041640135,0,0,0.030279248324036334
1kcxONCdh34,@hadijah_667,Kak nur cantik pin dong kak nur😊😊😊😊😊😊😊😊😊,2025-07-16T08:58:22Z,0,False,0.00012081253,0,0,0.0026110336112580624
1kcxONCdh34,@rachmaaprilia1962,Sea❤😂🎉😢😮😅😊,2025-07-16T07:56:11Z,0,False,0.003205134,0,0,0.0050796461106474965
1kcxONCdh34,@EmaySunariah,🤣🤣🤣🤣🤣😆😆,2025-07-16T07:25:29Z,0,False,0.0041640135,0,0,0.007001312045396459
1kcxONCdh34,@NoviaAini-l8d,",,,,,",2025-07-16T07:18:12Z,0,False,0.0041640135,0,0,0.0151252548244711
1kcxONCdh34,@AlexAlexix-v5i,❤️❤🎉🎉❤❤🎉🎉❤❤🎉🎉❤❤🎉🎉❤❤❤❤🎉🎉🎉❤❤❤❤4🎉🎉🎉🎉🎉,2025-07-16T07:04:38Z,0,False,0.0022450355,0,0,0.01175179607781355
1kcxONCdh34,@EniHayati-i6z,❤️h,2025-07-16T06:28:40Z,1,False,0.0033818986,0,0,0.018280755254237863
1kcxONCdh34,@MuhammadFahmiAndullah,Gina🎉😂🥇👭🤱🤰🇮🇩🎇🎆🌉🌃🕌🕋🌷👩‍❤️‍💋‍👨👰,2025-07-16T06:23:36Z,0,False,0.0096215205,0,0,0.007655125625408021
1kcxONCdh34,@fandiiiiiiiiiiii,😢k😊,2025-07-16T05:53:04Z,0,False,0.0052988776,0,0,0.0033473225351148828
1kcxONCdh34,@ABi-n2u4w,Nur,2025-07-16T04:52:06Z,0,False,0.0014590173,0,0,0.005224859760453933
1kcxONCdh34,@aldobudisetiawan3597,hahanurnur,2025-07-16T04:43:46Z,0,False,0.005364992,0,0,0.010289630995184389
1kcxONCdh34,@azzora-2,Kok kak nur aneh ya,2025-07-16T03:52:55Z,0,False,0.0011379624,0,0,0.003923693149772039
1kcxONCdh34,@ainiaps160,tapi sukanya seblak pedas sama sama jengkol langsung main😂,2025-07-16T03:19:38Z,3,False,0.036301974,0,0,0.49271411827716577
1kcxONCdh34,@ArzamLusi,🎉🎉d😊,2025-07-16T00:56:46Z,7,False,0.00609283,0,0,0.010493109559968624
1kcxONCdh34,@itsazvr,Kalo gak mau giveaway saldo dana receh untuk lagu ini dirilis pada tanggal yang tidak cukup untuk lagu ini juga merupakan bagian dari ordo Diptera yang tak bisa lagi dijadikan sebagai sepur lurus untuk lagu ini,2025-07-15T05:50:53Z,0,False,0.0123380385,0,0,0.11957650091166427
1kcxONCdh34,@AlyaNairakhansa,Pertama pin dong kak nur cantik 😊,2025-07-15T05:39:33Z,0,False,0.0005457328,0,0,0.007278299271684384
1kcxONCdh34,@NurHasan-uv2pu,❌❌❌❌❌❌😂😂😂😂😂,2025-07-15T05:22:13Z,0,False,0.0041640135,0,0,0.007582051544909633
1kcxONCdh34,@SaifulBahri-mp7oi,dasar suka makan 😂😂,2025-07-15T04:41:01Z,0,False,0.003126949,0,0,0.04258537650000842
1kcxONCdh34,@MuhammadRamadhanAhzaAlKhalifi,Kak nur sama emak nya mirip,2025-07-15T04:02:39Z,0,False,0.00043393884,0,0,0.012783973933493323
1kcxONCdh34,@SUTARTIATI-w8q,Kakak nur lucu sekali 😅😅😅😂😂😂❤,2025-07-14T22:28:00Z,14,False,0.0022811512,0,0,0.020317139748352798
1kcxONCdh34,@RizanurilkiromKirom,Ka Nur semangat ya ngontennya,2025-07-14T13:18:05Z,1,False,0.0018166347,0,0,0.028711725958025083
1kcxONCdh34,@andryabadiutama2577,aku juga sama kayak kak nurrani25real,2025-07-14T09:07:14Z,0,False,0.008703607,0,0,0.01939350753928414
1kcxONCdh34,@RAryaRahmaDanu,Emang kak nur rumahnya dimana yh tapi ak pengin ke rumah kak nur❤❤❤,2025-07-14T06:50:45Z,0,False,0.00013597995,0,0,0.011241676340423116
1kcxONCdh34,@NanangSiswoyo-e2d,Nur cantik,2025-07-14T04:51:31Z,1,False,0.00045846807,0,0,0.00771678922759852
1kcxONCdh34,@masmagicchanel,Hhee,2025-07-14T04:03:45Z,0,False,0.005364992,0,0,0.011214487245322898
1kcxONCdh34,@Sanum-h8b3b,Nur kamu Islam yah,2025-07-14T02:15:18Z,1,False,0.0008100105,0,0,0.016478642501788772
1kcxONCdh34,@dafissyanur,😂 mainan Jerry aku mau makan,2025-07-14T01:54:21Z,0,False,0.0022881115,0,0,0.0421468578628769
1kcxONCdh34,@catrenezulaikah1198,❤❤❤❤❤❤❤❤❤❤❤❤❤🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉😮😮😮😮😮😮😮😮😮😮😮😮😮😊😊😊😊😊😊😊😊😊😊😊😊😊,2025-07-13T15:22:30Z,0,False,0.0041640135,0,0,0.02568765235376896
1kcxONCdh34,@MelizaPutri-q1f,nur pin dong aku belum pernah pin😢😢😢😢😢,2025-07-13T14:54:10Z,0,False,0.0049348716,0,0,0.009484772133750513
1kcxONCdh34,@StSahideh,Gak usah sok cantik dan imut,2025-07-13T13:56:26Z,0,False,0.00028404337,0,0,0.01277913251955692
1kcxONCdh34,@AbdullahLatif-iw5fp,89,2025-07-13T13:42:41Z,0,False,0.0035671496,0,0,0.053797514454200134
1kcxONCdh34,@brbrpatapim9,"kak ada yang copy akun kk nama nya ""nur komedi""",2025-07-13T13:00:42Z,0,True,0.000656536,0,0,0.017402037056264207
1kcxONCdh34,@ZakiaMuslimah-m9d,Nur Kamu lucu,2025-07-13T11:51:18Z,0,False,0.0030345581,0,0,0.02247601703862702
1kcxONCdh34,@DelviAsari-l7z,Semangat kak nur cantik😊🎉❤,2025-07-13T09:27:01Z,0,False,0.00043661133,0,0,0.007868010358025895
1kcxONCdh34,@mohamadasari7580,😢😂🤬🤬🤬🤬🤬🤬🤬🤬🤬🤬,2025-07-13T08:22:16Z,1,False,0.0041640135,0,0,0.006372484724157053
1kcxONCdh34,@Jasman-l9g,22 detik yanglalu😊😊😊❤❤❤😂😂😂,2025-07-13T06:20:58Z,0,False,0.0024616038,0,0,0.023164678678107686
1kcxONCdh34,@noviabdullah9457,Odo,2025-07-13T06:01:34Z,0,False,0.0033211743,0,0,0.0032593705382489434
1kcxONCdh34,@dewimaryam8452,absen sebelum ratusan,2025-07-13T05:51:42Z,0,False,0.00087491854,0,0,0.07748356039127947
1kcxONCdh34,@yauramuslim,Nur setia dong sama cery dan cantika aku kasian loh liat ny 😢,2025-07-13T05:41:04Z,1,False,0.0010401935,0,0,0.027201823835757533
1kcxONCdh34,@ukay12345,Dua jam yang lalu,2025-07-13T05:24:06Z,0,False,0.0014406464,0,0,0.026393475253834644
1kcxONCdh34,@NindaSalsabilla,Semanga ya Nur,2025-07-13T05:17:35Z,0,False,0.0023372723,0,0,0.02200358978215507
1kcxONCdh34,@ArkanaSetiawan-b7y,Semangat ya bang❤❤❤,2025-07-13T04:52:22Z,10,False,0.0030628745,0,0,0.009730635076583534
1kcxONCdh34,@DewidewiquCantik,Gercep gak nihhh kak Nurr 😊😊😊,2025-07-13T04:46:32Z,5,False,0.008013776,0,0,0.00822963148289672
1kcxONCdh34,@Aralyn19Amanda,Ini gili ran ceri sama cantika mala gerje ini si Nur ya bodo💩💩💩😝😝😝😜🤪😂😂😂😂😂😂😂😂😂😂😂,2025-07-13T04:08:02Z,0,True,0.0011775979,0,0,0.04389695340644794
1kcxONCdh34,@kenzomahatma8658,bhh,2025-07-13T03:59:51Z,0,False,0.005364992,0,0,0.019818007641222837
1kcxONCdh34,@Nurlia-85,Kak nur pin dong boleh gak,2025-07-13T03:59:25Z,6,True,0.002622897,0,0,0.010095719280275419
1kcxONCdh34,@zahiraanastasya-t8d,Ke 25,2025-07-13T03:43:40Z,0,False,0.0010333252,0,0,0.0021063962430479272
1kcxONCdh34,@KinantiMustofa-i4j,22 detik yang lalu 😊😊😊❤❤❤,2025-07-13T03:43:20Z,5,False,0.00086549344,0,0,0.01883042358644254
1kcxONCdh34,@leeet2341,Ke 20😊😊,2025-07-13T03:24:59Z,2,False,0.00304575,0,0,0.004364424830199445
1kcxONCdh34,@ahmadferidwianggara4918,pertama kak pin dong🎉🎉🎉😊😊,2025-07-13T03:08:34Z,9,False,0.004953099,0,0,0.01073979153236418
1kcxONCdh34,@JiziKurnia,Woi tumben sepi,2025-07-13T03:06:09Z,1,False,0.0004579588,0,0,0.025915649867029694
1kcxONCdh34,@AWCAJOJE,22 detik lalu 😊😊,2025-07-13T03:01:00Z,4,False,0.00061229896,0,0,0.020206719127679407
1kcxONCdh34,@Fiyanurrahma05,Pertama kk nur pin donk btw lawak kali kk❤❤❤❤,2025-07-13T03:00:44Z,6,False,6.7592824e-05,0,0,0.008313459413798213
1kcxONCdh34,@rahadirachman8435,Nur petama,2025-07-13T03:00:26Z,5,False,0.0018812994,0,0,0.031536352646442375
SFYNV7wmn-c,@TeriPutra-s9e,"Selamat datang kembali bersama bang ojay di sini
Area main 👉🏻 K o p i 7 7",2025-11-16T11:18:40Z,2,False,0.99443513,1,1,0.9506593813223847
p2LhnOM2GqY,@putuanaa6811,Mntap,2025-11-04T01:01:13Z,0,False,0.004407599,0,0,0.027585409603988514
p2LhnOM2GqY,@yanafitriana1422,Suaranya bagus❤❤,2025-10-13T14:58:47Z,1,False,0.0019435917,0,0,0.0029193624707719635
p2LhnOM2GqY,@harianto6644,"Alhamdulillah cedet q tak masteri cucak jegot iki dalam waktu 1 bulan masuk  jernih, top",2025-07-16T06:23:55Z,1,False,0.025006462,0,0,0.2090756667213669
p2LhnOM2GqY,@sandy0247,Buat masteran bagus j /b ya?,2025-07-13T16:19:29Z,1,False,0.00066803716,0,0,0.01592464770310273
p2LhnOM2GqY,@PIU1996,Ini jenggot medan atau jawa ya,2024-08-26T05:54:36Z,2,False,0.00023254978,0,0,0.013866399465733717
p2LhnOM2GqY,@PesonaKicau-i7u,Sedappp sekali bolo❤,2024-07-29T03:08:15Z,15,True,0.0036619199,0,0,0.1770193496593526
p2LhnOM2GqY,@oscarbudiman3229,Om bs begini gmn ya? Masukannya dong om buat pembelajaran,2024-06-21T01:59:27Z,6,False,0.00019646138,0,0,0.019173281827083135
p2LhnOM2GqY,@muhammadsyidiq_official9749,Info untuk masteran nya dong yang besetam seperti ini,2024-05-16T19:28:13Z,4,False,0.011022801,0,0,0.09269215542338713
p2LhnOM2GqY,@LilisGalis,1200000,2024-03-30T00:40:48Z,2,False,0.005364992,0,0,0.03808954228339419
p2LhnOM2GqY,@Teguh92,suaranya jernih,2024-02-01T17:03:23Z,2,False,0.0036794005,0,0,0.01883949831926212
p2LhnOM2GqY,@ArifBAidin-jg3go,Cara mengatasi burung gak dokoh makan gimana lur,2023-09-17T22:32:14Z,2,False,0.0005447386,0,0,0.013441132127389023
p2LhnOM2GqY,@BarokahPonsel-qp4bs,Burung yg ini yg banyak di tempat kami.,2023-08-24T14:14:05Z,13,False,0.0017002678,0,0,0.11822118328143144
p2LhnOM2GqY,@MarselMarsela-gv5eu,mantap .burung bgs 👍,2023-08-22T08:15:31Z,3,False,0.00037491822,0,0,0.00856011979583143
p2LhnOM2GqY,@octabrm,"Mantab om , mhl ya om...",2023-08-22T02:12:03Z,2,False,0.00030362306,0,0,0.009158005316308894
cwL0KCCNj74,@HengkiMengalik,Ta bongkar tenda ini eeeee😂,2025-11-10T11:45:35Z,0,True,0.00134404,0,0,0.022417951697789148
cwL0KCCNj74,@black69shadow,tangannya di ats guys....  yea! ...  haha..      ps borneo hadir!...,2025-11-06T11:59:50Z,0,True,0.0010880007,0,0,0.03553635266369168
cwL0KCCNj74,@WulanSri-h3f,Kmn yang tidak pernah ada di kalangan masyarakat kelas menengah ke,2025-10-25T04:44:31Z,0,False,0.019012472,0,0,0.08570046231667404
cwL0KCCNj74,@Meilanipiter,lagu nya bagus 🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,2025-10-25T02:27:47Z,0,False,0.00021993177,0,0,0.012795727012856356
cwL0KCCNj74,@LenSolo-w3d,Bagus🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉😊😊😊❤❤❤❤❤❤,2025-10-24T10:16:49Z,0,False,0.0036843433,0,0,0.013419139364658012
cwL0KCCNj74,@AgungKoham,enak Skali lagu ini 😎😎😎😎😎😎😎😎😎😎😎🔊🔊🔊🔊🔊🔊🔊🔊🔊🔊🔊🔊🔊🔊🔊🔊🔊🔊🔊🔊🔊📣📣📣📣📣📣📣📣🔊🔊🔊📣📣📣📣📢📢📢📢📢📢📢📢📢📢📢📢🔉🔉🔉🔉🔉🔉🔈🔈🔈🔈🔈🟡🔴😛🟠🟠🔴🟠🔴🟣🔵🟢🔵🟣🔵🟣🔴🟠🟣🔵🟢🟡🔴🟠😝😛⬛⬛🟪🟦🟦🟦🟩🟧🟥⬛⬜🟧🏁🏁🏁🚩🚩🚩🎌🇦🇫🇦🇫🏴🏴🏴🏳️🏳️🏳️🏳️‍🌈🏳️‍⚧️🇦🇨🏴‍☠️🏳️‍🌈🏴‍☠️🏳️‍⚧️🇦🇬🇦🇽🇦🇽🇧🇦🇦🇼🇦🇽🇦🇿🇦🇼🇺🇿🇺🇸🇻🇳🇻🇳🇹🇻🇻🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇿🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇴🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇳🇨🇵🇨🇴🇨🇴🇨🇴🇨🇴🇨🇴🇨🇴🇨🇴🇩🇬🇨🇵,2025-10-04T05:03:38Z,1,False,0.00015956296,0,0,0.009908619261919212
cwL0KCCNj74,@muhammadaguslewa3639,Gak ada obat 💊 lagunya,2025-10-03T14:43:28Z,0,False,0.0007852905,0,0,0.014505619772008913
cwL0KCCNj74,@bobdog.165,Basss gacor parah 🎉🎉🎉,2025-08-17T03:45:09Z,0,True,0.44805416,1,0,0.40187496981354637
cwL0KCCNj74,@IndraYusma-c2p,Apalagi palai jbl pb310 buah nyud nyud😂,2025-08-02T07:55:18Z,0,False,0.0026688064,0,0,0.02805244155967274
cwL0KCCNj74,@Robert-iy2pt,Ini sih kerennn,2025-07-21T13:26:44Z,0,False,0.008605432,0,0,0.032539860259907176
cwL0KCCNj74,@fmonaom6200,Basssnya  Nda mmpu speaker bluetooth ku😂😂😂,2025-07-20T15:52:22Z,1,False,0.0016135299,0,0,0.013876267804926285
cwL0KCCNj74,@Elsamsungipel-f1o,Hancurrr pekita ini 😂❤❤,2025-06-21T13:53:42Z,0,False,0.008111623,0,0,0.015396284639900828
cwL0KCCNj74,@Rmunster78,Sini merapat 47 thn,2025-06-21T10:29:08Z,0,False,0.009594398,0,0,0.07017301659273426
cwL0KCCNj74,@surungsilalahi2275,"Saya suka suasana seperti ini.
Tanpa ada kericuhan.
Semua santai bergoyang menikmati musik🎉🎉😊",2025-06-04T05:32:26Z,2,False,0.13810776,0,0,0.12878669982360058
cwL0KCCNj74,@Nicky12345-w,Menolak tua😂😂,2025-05-25T13:38:26Z,1,False,0.0019522611,0,0,0.00502071568534084
cwL0KCCNj74,@ilanungkal5411,bassnya gllerrr sekaliii🎉,2025-05-14T04:31:24Z,2,False,0.0029416764,0,0,0.01818783023540731
cwL0KCCNj74,@SantiFunan-b5n,cari yg cheff sja to...pikir ini tukng masak na🤣,2025-04-30T10:06:21Z,1,False,0.0042970493,0,0,0.031982988669859616
cwL0KCCNj74,@ShallyChan18,Terbaik bang,2025-04-25T01:03:41Z,0,False,0.019342264,0,0,0.13166156397633288
cwL0KCCNj74,@lorenbali7183,Cerito di dalam bar masuk malam ternyata di luar sudah siang dikira masih malam biar begini pernah ke diskotik.😀☕🤟,2025-04-23T04:40:10Z,1,False,0.0099299755,0,0,0.08218676354986475
cwL0KCCNj74,@BangDims09,Tau lagu ini pas pertama rilis tapi lupa komen:Kelas bro lagunya salam dari kalimantan,2025-04-10T08:25:30Z,1,False,2.3576504e-05,0,0,0.03262235648318401
cwL0KCCNj74,@shukernappoe6813,Dgr ini laguJiwa muda meronta ronta😂😂😂😂,2025-04-04T16:07:19Z,4,False,0.0029165118,0,0,0.011418315070596215
cwL0KCCNj74,@lorenbali7183,Hanya ada di tempat kelahiran.😄☕🤟,2025-04-01T14:40:47Z,3,False,0.27985528,0,0,0.4597786818603945
cwL0KCCNj74,@imak8752,Senior lagi juga lagi GACORRRRRRR,2025-03-30T12:10:46Z,1,True,0.003955633,0,0,0.044248638773073244
cwL0KCCNj74,@pangihutanmanurung6664,mntp,2025-03-19T22:33:23Z,0,False,0.00249151,0,0,0.02877171370397698
cwL0KCCNj74,@jackhdtransportasi8755,Aku putar tiap hari gak bosen karna liat yang joged baju hitam enjoy bgt 😂,2025-03-15T08:16:56Z,4,True,0.022201905,0,0,0.10784144696749241
cwL0KCCNj74,@PriskaMurliati,bass mantep👍 tetap🔥🔥,2025-03-07T11:03:41Z,1,False,0.0058517186,0,0,0.03421797760103957
cwL0KCCNj74,@AndriGanteng-k9q,"Biar sy org papua tapi kalo dgr org pest 
Sy tetap pilih kamar saja tdr 
Smbil baku cat dgn org pe bini 
Lebih asik 😂😂",2025-03-04T15:50:48Z,4,False,0.00032895437,0,0,0.03584068601361077
cwL0KCCNj74,@OcoSaputra-p3b,mantap selalu sob,2025-03-03T17:08:08Z,3,False,0.026996816,0,0,0.05621949361119281
cwL0KCCNj74,@Hildatryant,Jadi malas tua kalau dengar yg bgini😂😂😂😂😂😂,2025-03-01T11:32:02Z,7,False,0.00015557416,0,0,0.013254008066593794
