video_id,author,comment_text,published_at,like_count,is_promo,clean_text,ai_prob,label
MHcfow3v2Pk,@CesaltinaDejesus-z8e,Yuki masi yang 👍💯❤,2025-11-02T09:54:38Z,0,False,yuki masi yang,4.470455e-05,0
MHcfow3v2Pk,@NaikaPutri-c5f,Ke satu,2025-11-02T04:28:33Z,1,False,ke satu,0.005006629,0
MHcfow3v2Pk,@StokYanz-e8e,Kak Yuki. Se mangat,2025-11-02T03:27:58Z,0,False,kak yuki se mangat,0.00032468766,0
MHcfow3v2Pk,@JubariahMustafa,yg jilbab putih kamar ny cantik banget 💗,2025-11-01T13:22:23Z,11,False,yg jilbab putih kamar ny cantik banget,1.6943344e-05,0
MHcfow3v2Pk,@cieka0077,Yang cowok artisnya,2025-11-01T11:23:30Z,7,False,yang cowok artisnya,0.0021308626,0
MHcfow3v2Pk,@yuritiara4268,😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁😁,2025-11-01T06:15:56Z,0,False,,0.0028384374,0
MHcfow3v2Pk,@MarsaulinaRiyati,Aku plh kk yuki😊,2025-10-30T11:17:16Z,0,False,aku plh kk yuki,0.00023882867,0
MHcfow3v2Pk,@AstrityEslymahakena,Ka yukki boleh,2025-10-30T05:28:31Z,0,True,ka yukki boleh,0.0074341246,0
MHcfow3v2Pk,@RaihanRifki-x4s,Yg pake jilbab hitam mantap,2025-10-28T13:10:21Z,1,False,yg pake jilbab hitam mantap,0.0016584767,0
MHcfow3v2Pk,@QueenHardica,Aku lebih suka yang pake baju abu abu,2025-10-28T05:25:10Z,0,False,aku lebih suka yang pake baju abu abu,6.5884306e-05,0
MHcfow3v2Pk,@MeliasaMawar,Pertama nih 😊,2025-10-22T02:01:20Z,1,False,pertama nih,0.005578618,0
HaKGpjdt-iU,@balakanam3584,eeh jadi tadi yg bunyi di belakang rumah saya burung ini,2025-10-18T02:27:04Z,1,False,eeh jadi tadi yg bunyi di belakang rumah saya burung ini,3.64958e-05,0
HaKGpjdt-iU,@mutiarakey1416,kalo di alam paruh bawah orange pekat klo di ombyokan napa putih kehitaman ya,2025-06-19T08:37:56Z,1,False,kalo di alam paruh bawah orange pekat klo di ombyokan napa putih kehitaman ya,4.118253e-05,0
HaKGpjdt-iU,@IwanBR-u9l,Itu bukannya sikatan londo mas 😅,2025-01-05T15:44:51Z,1,False,itu bukannya sikatan londo mas,0.0011252223,0
HaKGpjdt-iU,@AbdulMutholib-b9c,Loh itu kok yg ada di perumahan komplek atw perkampungan kgk mau bunyi yaaa😅😅 🤔🤔 ada apaaaa yaaa?????!,2025-01-05T13:54:27Z,3,False,loh itu kok yg ada di perumahan komplek atw perkampungan kgk mau bunyi yaaa ada apaaaa yaaa,4.3836826e-05,0
Ex8wajFPKF0,@ZilaReni,"Selamat datang kembali bersama bang ojay di sini
Area main 👉🏻 O J O L 7 7

70 ✅❎✅ ON
20 ❎✅✅ ON
20 ❎❎✅ ON",2025-11-15T09:01:59Z,0,False,selamat datang kembali bersama bang ojay di sini area main o j o l 7 7 70 on 20 on 20 on,0.99832505,1
GiBFmwOFyDc,@FHAMSREVOLUTION,bantu like pidionya lurr biar trending🎉,2025-11-12T03:06:27Z,15,False,bantu like pidionya lurr biar trending,0.001816052,0
GiBFmwOFyDc,@Zaki-j8t,mas bukannya ada dj dom cae cae ya tapi kok gak ada,2025-11-15T09:11:35Z,0,False,mas bukannya ada dj dom cae cae ya tapi kok gak ada,1.0967503e-05,0
GiBFmwOFyDc,@cikaaaaa991,beuhh enak banget cek sound di speaker JBL 12 inc menggelegar sekali🤗,2025-11-14T20:32:43Z,0,False,beuhh enak banget cek sound di speaker jbl 12 inc menggelegar sekali,0.0008476723,0
GiBFmwOFyDc,@azchavlog,hadir selalu,2025-11-14T08:26:01Z,1,False,hadir selalu,0.013122135,0
GiBFmwOFyDc,@choirumam3415,Kang oleh rikuwes ora kih nak oleh senja dan paras tanpa mahkota ketone nak gek DJ wenak😊,2025-11-13T22:05:35Z,0,False,kang oleh rikuwes ora kih nak oleh senja dan paras tanpa mahkota ketone nak gek dj wenak,5.1193318e-08,0
GiBFmwOFyDc,@belinapratiwi9077,saya muhamad finiarel p. Dipanggil fino😊,2025-11-13T13:15:43Z,0,False,saya muhamad finiarel p dipanggil fino,0.0030985107,0
GiBFmwOFyDc,@BagasAudioProduction,bantu ramaikan sampai 1jt,2025-11-13T08:46:21Z,0,False,bantu ramaikan sampai 1jt,0.0015450419,0
GiBFmwOFyDc,@zhulfikarakbar81,"jujur dibandingkan hasil remix an yang lain versi ini dah yang paling okee, bassnya punel abis joss joss pokoknya",2025-11-13T05:57:58Z,2,False,jujur dibandingkan hasil remix an yang lain versi ini dah yang paling okee bassnya punel abis joss joss pokoknya,0.021044802,0
GiBFmwOFyDc,@LufiAndriyanto,Gasss ramaikan 😁☝,2025-11-13T05:02:59Z,0,False,gasss ramaikan,0.002184369,0
GiBFmwOFyDc,@ZhaydanPutra,stlye fhams beda dari yang lain🔥🔥,2025-11-12T09:19:44Z,0,False,stlye fhams beda dari yang lain,0.13274693,0
GiBFmwOFyDc,@TOBRUTREMIXDJ,Request tewas tertimbun masalu x lilakno aku buat style kayak gini😂,2025-11-12T08:24:31Z,1,False,request tewas tertimbun masalu x lilakno aku buat style kayak gini,0.0006493605,0
GiBFmwOFyDc,@operatorsoundsystem7076,Mantap..betul DJ nya🎉,2025-11-12T00:00:21Z,1,True,mantap betul dj nya,2.0619565e-05,0
GiBFmwOFyDc,@IQBALOFFICIAL332,Hahir,2025-11-11T16:52:32Z,2,False,hahir,0.0025641634,0
GiBFmwOFyDc,@MarselMarvel-n4c,upload bengi cik🗿👍🏼,2025-11-11T16:49:24Z,2,False,upload bengi cik,0.0022659884,0
GiBFmwOFyDc,@GILLANGANDIKA-ef8hj,Pertama 😋🤙,2025-11-11T16:49:23Z,2,False,pertama,0.00293616,0
FGjsgxH2_mg,@nanysabilla9067,Aseeeek akhir ny bisa masuk di suara aku 😂,2025-11-10T00:38:00Z,2,False,aseeeek akhir ny bisa masuk di suara aku,0.0027792747,0
FGjsgxH2_mg,@RisckhyNona,"Kk bikin karaoke untuk lagu choky umasangaji ""OYANG KALILI""",2025-11-03T23:26:41Z,0,False,kk bikin karaoke untuk lagu choky umasangaji oyang kalili,0.0008830163,0
FGjsgxH2_mg,@sukrintalani9740,💯💯🔥😎,2025-11-02T20:15:22Z,0,False,,0.0028384374,0
FGjsgxH2_mg,@perdianramadhani4533,Su ganti,2025-11-02T12:33:01Z,0,False,su ganti,0.00032249614,0
FGjsgxH2_mg,@aulialestari678,enak kali lagunya❤🎉,2025-11-01T13:53:09Z,2,False,enak kali lagunya,8.880196e-05,0
FGjsgxH2_mg,@Galpras,Ketua,2025-10-31T14:28:11Z,0,False,ketua,0.0015478221,0
FGjsgxH2_mg,@ronisugiarto3433,Mantap👍🏿,2025-10-18T10:10:19Z,0,False,mantap,0.005328898,0
FGjsgxH2_mg,@shopianghildanofficial1958,Komentar pertama 🎉,2025-10-14T15:13:22Z,6,False,komentar pertama,0.0054431995,0
lPP-EoCFzsM,@dwicahyabhakti,Dijual ga bos,2025-11-16T03:48:47Z,0,True,dijual ga bos,0.00084016565,0
lPP-EoCFzsM,@PpKkbb-m5n,Sdgptuf mas nek entuk mas kawin perempuan i wek di mahar 😍😍😍,2025-11-16T02:08:17Z,0,False,sdgptuf mas nek entuk mas kawin perempuan i wek di mahar,0.00032383043,0
lPP-EoCFzsM,@yulianaherdiawati5922,Itu aku seneng nggak pakai kerot,2025-11-16T00:08:49Z,0,False,itu aku seneng nggak pakai kerot,0.0014082042,0
lPP-EoCFzsM,@Faqih05-x2z,Yg bahus  berapa harganva,2025-11-12T07:14:50Z,1,False,yg bahus berapa harganva,0.010934421,0
K-9nJWGuE7g,@UtiSrijumaiyah,Itu di mana,2025-11-16T14:20:29Z,0,False,itu di mana,0.005869794,0
K-9nJWGuE7g,@NoviantiPatale,OKE12😊🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,2025-11-16T11:43:27Z,1,False,oke12,0.0055388585,0
K-9nJWGuE7g,@Sutriyah-b9t9x,Aku suka banget lagu ini ❤❤😊😊,2025-11-16T10:47:28Z,0,False,aku suka banget lagu ini,0.0015430263,0
K-9nJWGuE7g,@jaranucol,Keren bgt candu deh aku sama lagunya,2025-11-16T04:02:11Z,0,False,keren bgt candu deh aku sama lagunya,0.00047913668,0
K-9nJWGuE7g,@LalaZahra-ou5gf,Baru juga buka YouTube udah ada lagu ini  𝕛𝕚𝕣😅,2025-11-16T01:16:06Z,4,False,baru juga buka youtube udah ada lagu ini jir,8.137368e-05,0
K-9nJWGuE7g,@SitiKholifah-w9r,Sayonara itu sampai jumpa 🤣🤣🤣🥰🥰🥰😘😘,2025-11-16T00:48:13Z,0,False,sayonara itu sampai jumpa,0.0003610775,0
K-9nJWGuE7g,@RizkyFadillah-e7u3v,T🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉🎉,2025-11-15T16:03:10Z,1,False,t,0.002156386,0
K-9nJWGuE7g,@Lastri1123,Aku suka,2025-11-15T07:17:09Z,0,False,aku suka,0.0050700777,0
K-9nJWGuE7g,@afianabila,Waseli candu betul,2025-11-15T05:55:45Z,0,True,waseli candu betul,0.0026901884,0
K-9nJWGuE7g,@KakrumiatiKakrumiati,Aku. Suka. Lagu. Ini,2025-11-15T04:51:22Z,0,False,aku suka lagu ini,0.0005711589,0
K-9nJWGuE7g,@AlmiraNurazizah-rn6vg,Mantep aku suka lagu ya .❤❤❤❤😘,2025-11-15T02:17:23Z,0,False,mantep aku suka lagu ya,0.0023323563,0
K-9nJWGuE7g,@Traidor-q8b4x,❤❤❤❤❤❤❤❤️,2025-11-15T01:44:14Z,0,False,,0.0028384374,0
K-9nJWGuE7g,@LestariRi-eo3ej,Lapas hati cepat baru,2025-11-15T01:19:16Z,0,False,lapas hati cepat baru,0.0054650954,0
K-9nJWGuE7g,@LestariRi-eo3ej,Kisah lalu,2025-11-15T01:18:53Z,0,False,kisah lalu,0.002888624,0
K-9nJWGuE7g,@LestariRi-eo3ej,Sak masak nasi dalam bambu,2025-11-15T01:18:06Z,0,False,sak masak nasi dalam bambu,1.7659842e-05,0
K-9nJWGuE7g,@AfiqaKemang,https://youtube.com/shorts/K-9nJWGuE7g?si=XZXTxk_qZ1jcO_mv,2025-11-14T08:17:29Z,0,False,https youtube com shorts k 9njwgue7g si xzxtxk_qz1jco_mv,0.0073408643,0
K-9nJWGuE7g,@mansyurs5855,tor monitor ketua anggota mau lapor ketua kondisi lagi gacor ketua yang ini baru bilang maitu my trip mantan hancur stop jangan ko    atur ko bukan lagi donatur skakmat selai main catur,2025-11-14T05:54:06Z,1,True,tor monitor ketua anggota mau lapor ketua kondisi lagi gacor ketua yang ini baru bilang maitu my trip mantan hancur stop jangan ko atur ko bukan lagi donatur skakmat selai main catur,9.272883e-12,0
K-9nJWGuE7g,@Eldevarolla558-cbi,Anjai seleb..........candu co,2025-11-14T04:25:17Z,1,False,anjai seleb candu co,0.00011434954,0
K-9nJWGuE7g,@Rifkystarboy-m2w,Menyala lagu timur lagipula aku orang Indonesia dan aku suka lagi timur favorit aku ini😊😊,2025-11-13T14:07:03Z,11,False,menyala lagu timur lagipula aku orang indonesia dan aku suka lagi timur favorit aku ini,2.166843e-08,0
K-9nJWGuE7g,@aryaammar,Aku suka banget bang,2025-11-13T12:42:56Z,1,False,aku suka banget bang,0.014299356,0
K-9nJWGuE7g,@Ykamagno,❤️🎉 👑🥰😍🤩🌹,2025-11-13T12:31:43Z,2,False,,0.0028384374,0
K-9nJWGuE7g,@Shopiwahyu,Bagus sekali lagunya itu merdu lagi nya,2025-11-13T10:49:18Z,1,False,bagus sekali lagunya itu merdu lagi nya,0.0005048987,0
K-9nJWGuE7g,@NonaBellaa,𝐀𝐤𝐮 𝐬𝐮𝐤𝐚 𝐛𝐚𝐧𝐠𝐚𝐭 𝐥𝐚𝐠𝐮,2025-11-13T04:43:08Z,2,False,aku suka bangat lagu,8.943611e-05,0
K-9nJWGuE7g,@NurJali-f4c,Suka bangat lagu ini tau,2025-11-12T11:50:48Z,2,False,suka bangat lagu ini tau,6.2116575e-05,0
K-9nJWGuE7g,@thelowwzombeer,Lagunya enak di dengernya,2025-11-12T08:58:09Z,2,False,lagunya enak di dengernya,4.686868e-05,0
K-9nJWGuE7g,@batubara-l4w,Lagu nya asik bgt,2025-11-11T13:39:05Z,3,False,lagu nya asik bgt,0.00067464134,0
K-9nJWGuE7g,@mainannatan6957,Bener lagu bikin candu,2025-11-11T13:33:02Z,1,False,bener lagu bikin candu,0.0013438903,0
K-9nJWGuE7g,@RirinRirin-w6o,Canda bgt lagunya bjirr,2025-11-11T13:28:14Z,1,False,canda bgt lagunya bjirr,0.00022907561,0
K-9nJWGuE7g,@FristiaAnastasya1509,Aku sampek hapal lo,2025-11-11T11:32:51Z,2,False,aku sampek hapal lo,0.00016404397,0
K-9nJWGuE7g,@RusdinaIsna,The rill lagu nya bikin candu bangett,2025-11-11T09:38:31Z,3,False,the rill lagu nya bikin candu bangett,0.00039644804,0
K-9nJWGuE7g,@ariniaril,❤❤❤❤😊😊😮😮,2025-11-11T06:21:55Z,2,False,,0.0028384374,0
K-9nJWGuE7g,@arthantitanti8966,𝟮,2025-11-11T03:48:46Z,6,False,2,0.0027680928,0
IeYmSTxEl48,@IcihSuwarsih-d4p,Aku suka semuanya tapi yang cewek bukan yang cowok,2025-11-15T02:07:43Z,0,False,aku suka semuanya tapi yang cewek bukan yang cowok,6.741129e-05,0
IeYmSTxEl48,@AcilSnr,Yang pake topi boti,2025-11-13T09:29:01Z,0,True,yang pake topi boti,0.0009952328,0
IeYmSTxEl48,@izzaraa-f4i,suka banget sama dance nya kak yuki yang bawahhh ya,2025-11-13T04:48:01Z,3,False,suka banget sama dance nya kak yuki yang bawahhh ya,0.0040662503,0
IeYmSTxEl48,@Mfaj-cn1er,Gk bosn lihat cewek yg d bawah cantik manis ❤❤,2025-11-12T18:53:20Z,1,True,gk bosn lihat cewek yg d bawah cantik manis,0.00017449587,0
IeYmSTxEl48,@Kings-673,Suka bangett yg pake topi,2025-11-12T14:40:50Z,4,False,suka bangett yg pake topi,0.0012109624,0
IeYmSTxEl48,@BoyAja-g7c6e,Kok ada yang beda sih gerakannya yang cewek pakai kacamata yang pakai gelang di atas,2025-11-11T12:37:40Z,4,False,kok ada yang beda sih gerakannya yang cewek pakai kacamata yang pakai gelang di atas,0.00028736156,0
rviyVamtqdw,@tiyasmaelanitiyas2695,"baru up ni yee bang
mau coba ga hafal lirik ya mampir ajalah😅",2025-11-16T09:01:38Z,1,False,baru up ni yee bang mau coba ga hafal lirik ya mampir ajalah,4.1798336e-05,0
rviyVamtqdw,@SadiminWae-i7c,Baru up ya,2025-11-16T05:58:11Z,2,False,baru up ya,0.013456608,0
7m4URkBUv2U,@ChristinaTina-h9t,"Main bola sambil dengar lagu pildun ❌
Main bola sambil dengar dj tormonitor",2025-11-16T04:03:03Z,0,True,main bola sambil dengar lagu pildun main bola sambil dengar dj tormonitor,7.800416e-06,0
7m4URkBUv2U,@notedasset,menyala ketua tabola bale👌✌✈🛫🚉🚁,2025-11-15T05:07:01Z,0,True,menyala ketua tabola bale,0.00030545285,0
7m4URkBUv2U,@LilisSuryani-pn6ko,Menyala ketuaa😂😅😅,2025-11-15T00:05:34Z,1,False,menyala ketuaa,0.00032640618,0
7m4URkBUv2U,@AjayyRevan,"Enakeun gini euy,jadi semangat beuh",2025-11-13T07:04:03Z,2,False,enakeun gini euy jadi semangat beuh,0.00017435748,0
7m4URkBUv2U,@masahnafmioproper6853,"assalamualaikum mas wihh enak banget lagu DJ torr monitor ketua lgi sibuk gawe, enak banget lagu ny sukses selalu sehat selalu joss❤😂😊",2025-11-11T05:58:41Z,3,False,assalamualaikum mas wihh enak banget lagu dj torr monitor ketua lgi sibuk gawe enak banget lagu ny sukses selalu sehat selalu joss,1.0256505e-09,0
7m4URkBUv2U,@AbimanyuManggala-v9u8d,Kodenya asik kakak eeiiiyy❤,2025-11-11T05:54:25Z,1,False,kodenya asik kakak eeiiiyy,0.004362844,0
7m4URkBUv2U,@rikkiFirman,😊😊😊😊😊❤😊❤❤😊❤😊❤😊😊❤😊❤😊❤😊❤😊❤😊❤😊❤😊❤😊❤😊❤😊❤😊❤😊❤😊❤😊❤😊😊❤😊😊❤😊❤😊❤😊❤😊❤😊❤😊😊❤😊❤❤😊❤😊😊❤😊❤😊❤😊❤😊❤😊❤😊❤😊❤😊❤😊❤😊❤😊❤😊❤😊❤😊❤😊❤😊❤😊❤😊❤😊❤😊❤😊❤❤😊❤😊😊❤😊❤😊❤😊❤😊❤😊❤😊❤😊❤😊❤❤😊😊❤❤😊😊❤,2025-11-11T04:17:02Z,1,False,,0.0028384374,0
7m4URkBUv2U,@ArzankaARFA,Alah🔥🔥🔥🔥🔥🤟,2025-11-11T03:49:36Z,0,False,alah,0.00034683992,0
7m4URkBUv2U,@TheGamai-v7u,🍻🔥,2025-11-10T17:32:43Z,0,False,,0.0028384374,0
N3ZN5Z9lOmI,@dewapdkchannel9968,"Hadir bosq, pancingan ini super ngacor,, burung perkutut saya ikutan gacor, trimaksih",2025-11-15T23:38:43Z,0,True,hadir bosq pancingan ini super ngacor burung perkutut saya ikutan gacor trimaksih,1.0106175e-05,0
N3ZN5Z9lOmI,@kasrun8391,Matap pekututya,2025-11-02T03:49:26Z,1,False,matap pekututya,0.002005995,0
N3ZN5Z9lOmI,@proyekberkahbarokah5995,Hadir Lurr perkutut bagus Spot selalu❤❤🎉🎉👍👍,2025-10-25T01:43:24Z,0,False,hadir lurr perkutut bagus spot selalu,6.0656206e-05,0
N3ZN5Z9lOmI,@PutraKomandan,Punyaku masih trotol uda rajin bunyi wlpun blm mutasi 😅,2025-10-22T18:04:00Z,0,False,punyaku masih trotol uda rajin bunyi wlpun blm mutasi,7.513752e-06,0
N3ZN5Z9lOmI,@samsiyatunmatheos9228,Inget di desa pkdeku miara perkutut jadi inget masa lalu😮😅😂❤,2025-10-17T06:26:18Z,0,False,inget di desa pkdeku miara perkutut jadi inget masa lalu,7.796741e-05,0
N3ZN5Z9lOmI,@NandaGending,😊😊😊😊😊😊😊😊😊😊 lucu burung nya,2025-10-15T14:22:38Z,3,False,lucu burung nya,0.00034210383,0
N3ZN5Z9lOmI,@tiencepit136,Burungku klo aku pncing dg suara burung  ini psti lngsung nyaut.....,2025-10-04T04:19:06Z,1,False,burungku klo aku pncing dg suara burung ini psti lngsung nyaut,5.462478e-07,0
N3ZN5Z9lOmI,@Mesiani,Lho saya penggemar burung lhooh ..,2025-09-22T12:54:00Z,10,False,lho saya penggemar burung lhooh,2.0793914e-05,0
N3ZN5Z9lOmI,@petualang-e3m,https://youtube.com/shorts/XrvfXXgHVsA?si=7qfmzELvBV2hEfIl,2025-09-13T15:42:10Z,0,False,https youtube com shorts xrvfxxghvsa si 7qfmzelvbv2hefil,0.0049830116,0
N3ZN5Z9lOmI,@boyandreanchanell9626,"Bang bp saya awal nye paruh normal
Makin lama makin kesini paruh berubah jadi tumbak cucukan
Itu wajar apa penyakit ye bang
Tapi gak pengaruh ke kesehatan nye sich vocal nye pun masih sama bulat mengkristal",2025-09-13T02:11:35Z,7,False,bang bp saya awal nye paruh normal makin lama makin kesini paruh berubah jadi tumbak cucukan itu wajar apa penyakit ye bang tapi gak pengaruh ke kesehatan nye sich vocal nye pun masih sama bulat mengkristal,3.7515175e-08,0
N3ZN5Z9lOmI,@Koncomedia,Istimewanya,2025-09-08T03:53:45Z,0,False,istimewanya,0.0016190886,0
N3ZN5Z9lOmI,@sumadisumadi8168,Bisa bibit dimana Alamatnya ya,2025-09-02T13:05:32Z,0,False,bisa bibit dimana alamatnya ya,0.0007030296,0
N3ZN5Z9lOmI,@bangchalie,Katuranggan kayak ni?,2025-08-28T08:25:41Z,0,False,katuranggan kayak ni,0.000975765,0
N3ZN5Z9lOmI,@DeriDeriansa,Nsn,2025-08-25T01:16:01Z,0,False,nsn,0.0055388585,0
N3ZN5Z9lOmI,@RagilFirmansyah33,Eran kenapa banyak yg minat sama burung kaya gini padahal suara nya itu itu aja hahaha,2025-08-17T12:29:15Z,1,False,eran kenapa banyak yg minat sama burung kaya gini padahal suara nya itu itu aja hahaha,0.00042887198,0
N3ZN5Z9lOmI,@adriantolucky3100,"Om saya pikir yang suaranya pendek2 gini itu cuma perkutut crosing,, apa semua perkutut begini juga ya? Saya baru pelihara 1 ekor belum paham",2025-08-09T00:22:36Z,1,False,om saya pikir yang suaranya pendek2 gini itu cuma perkutut crosing apa semua perkutut begini juga ya saya baru pelihara 1 ekor belum paham,7.099899e-07,0
N3ZN5Z9lOmI,@Zvideohorror133,Yg dirumah jga ikut nyaut,2025-07-13T23:29:41Z,0,False,yg dirumah jga ikut nyaut,0.00010883766,0
N3ZN5Z9lOmI,@lutfirokhman7317,Masyah allah mantap.👍🙏🏻,2025-05-30T15:24:39Z,2,False,masyah allah mantap,0.0019658622,0
N3ZN5Z9lOmI,@SamsulRoyani,Makannya apa bang kalau boleh tau,2025-05-26T05:40:02Z,0,True,makannya apa bang kalau boleh tau,0.00026292275,0
N3ZN5Z9lOmI,@AkhmadSoni-yd2le,Istimewa perkutut  sya langsung nyaut,2025-05-14T03:58:09Z,0,False,istimewa perkutut sya langsung nyaut,1.9578842e-05,0
N3ZN5Z9lOmI,@surihariadysuri6754,Sampai umur brp bulan bang.perkutut dari bayi  bisa bunyi spti itu..maaf tanyak🙏🙏🙏,2025-05-03T03:53:40Z,3,False,sampai umur brp bulan bang perkutut dari bayi bisa bunyi spti itu maaf tanyak,1.1478516e-07,0
N3ZN5Z9lOmI,@Yusuppriatna75Yusuppriatna75,"Assalamualaikum,,,,tangerang hadir kang,,,salam gacor dan sehat selalu🙏🙏",2025-04-29T03:54:55Z,3,True,assalamualaikum tangerang hadir kang salam gacor dan sehat selalu,0.08428193,1
N3ZN5Z9lOmI,@syafeifai-p3f,👍🏽👍🏽👍🏽👍👍,2025-04-28T10:44:01Z,2,False,,0.0028384374,0
N3ZN5Z9lOmI,@bangbunghideung3203,Mantap ini burung,2025-04-26T01:37:45Z,1,False,mantap ini burung,0.0004137591,0
N3ZN5Z9lOmI,@dremiyantoyanto4862,Wah punyaku tetap membisu perkututku,2025-04-13T13:02:20Z,1,False,wah punyaku tetap membisu perkututku,0.0007736166,0
N3ZN5Z9lOmI,@PanutSkapolding-t4o,Mantab suarane bos,2025-04-05T23:27:02Z,11,True,mantab suarane bos,0.00077175227,0
N3ZN5Z9lOmI,@azwan-n8j,😂😂😂😂❤❤😂😂😂😂😂😂😂😂😢😢😂😂😢😢😢😢😢😢😢,2025-04-04T23:27:06Z,1,False,,0.0028384374,0
N3ZN5Z9lOmI,@PakArifin-o1g,Minta berapa,2025-04-04T05:34:52Z,1,False,minta berapa,0.0010877543,0
N3ZN5Z9lOmI,@RohimWarkop,Josss perkututku langsung nyaut boss🎉,2025-03-22T09:49:01Z,4,True,josss perkututku langsung nyaut boss,0.000118606884,0
N3ZN5Z9lOmI,@indapermata2444,Warung kebek,2025-03-15T10:30:41Z,0,False,warung kebek,0.007141178,0
N3ZN5Z9lOmI,@abdulkholiq-x2e,Istimewa. Berkutut saya juga ikut nyaut...👍👍👍,2025-03-09T04:45:25Z,81,False,istimewa berkutut saya juga ikut nyaut,8.8783e-05,0
N3ZN5Z9lOmI,@andijalaluddinamar5730,"Bgm bisa gacor gt ya bang, pencerahanx",2025-03-04T11:41:19Z,0,True,bgm bisa gacor gt ya bang pencerahanx,0.02870623,0
N3ZN5Z9lOmI,@deidaramanok,Apik tenan,2025-03-04T04:59:50Z,0,False,apik tenan,0.0005671431,0
N3ZN5Z9lOmI,@ArmankRekapsi,Apa di kasi makanka supaya jinakkuat bunyi,2025-03-02T23:11:23Z,10,False,apa di kasi makanka supaya jinakkuat bunyi,0.00643542,0
N3ZN5Z9lOmI,@UniqUno,Gurih suaranya oom,2025-03-01T05:46:44Z,0,False,gurih suaranya oom,0.00023777196,0
N3ZN5Z9lOmI,@bahtomo,ituh klu di juak harga berapa bos,2025-02-17T06:00:36Z,1,True,ituh klu di juak harga berapa bos,0.00020254267,0
N3ZN5Z9lOmI,@Koncomedia,Muantap mas.. 👍👍,2025-02-15T04:41:17Z,0,False,muantap mas,0.0005197388,0
N3ZN5Z9lOmI,@AgaamAndik,Ini klo ikut lomba auto menang bos punyaku gni suara nya juara trus,2025-02-06T23:24:28Z,16,True,ini klo ikut lomba auto menang bos punyaku gni suara nya juara trus,0.000116314535,0
N3ZN5Z9lOmI,@YettyBudiarti,Andai da jualan ky gini pastinku beli,2025-02-03T23:02:56Z,7,False,andai da jualan ky gini pastinku beli,0.00405101,0
N3ZN5Z9lOmI,@BoedyUtama,"Klu mau di jual sy mau pk,..",2025-01-30T02:49:33Z,3,False,klu mau di jual sy mau pk,6.559405e-05,0
N3ZN5Z9lOmI,@werkudorodoro9672,Crane milih perkutut gini gmna y👍,2025-01-28T01:05:46Z,5,False,crane milih perkutut gini gmna y,1.2286357e-06,0
N3ZN5Z9lOmI,@satudalamcinta2401,❤🎉Subhanalloh Alhamdulillah sebelumnya masya..Alloh Maha Kuasa mengabulkan doa-doa kita harus selalu bersama kita ketika susah payah dan 🎉😂❤😮😅,2025-01-24T02:58:28Z,12,False,subhanalloh alhamdulillah sebelumnya masya alloh maha kuasa mengabulkan doa doa kita harus selalu bersama kita ketika susah payah dan,0.00025175986,0
N3ZN5Z9lOmI,@jayadoel9832,Damaiiii buat terasan..,2025-01-21T09:23:56Z,3,False,damaiiii buat terasan,0.0042095194,0
N3ZN5Z9lOmI,@darmowidodo9327,Mantep tenan..❤,2025-01-01T03:58:36Z,7,False,mantep tenan,0.0010427983,0
N3ZN5Z9lOmI,@annobenz9290,❤ suara burung ini sangat cocok perkutut dirumah ❤,2024-12-27T09:23:33Z,13,False,suara burung ini sangat cocok perkutut dirumah,2.8176298e-06,0
J-AjRmlEJio,@nurrhamidah,Nisa❤❤❤❤❤❤😊¥¥(@*¥!*!(?🤩😚😍😍,2025-11-16T13:03:12Z,0,False,nisa a,0.002840724,0
J-AjRmlEJio,@nurrhamidah,Nisa,2025-11-16T13:02:34Z,0,False,nisa,0.0017810758,0
J-AjRmlEJio,@wawankusmawan-m7m,❤😊😊😊😊,2025-11-16T11:48:55Z,0,False,,0.0028384374,0
J-AjRmlEJio,@VigiAnanta,❤❤😂😂🎉🎉😢😢😮😮😅😅😊😊,2025-11-16T09:00:05Z,0,False,,0.0028384374,0
J-AjRmlEJio,@shenapoetri5726,Lp,2025-11-16T06:56:00Z,0,False,lp,0.0012617005,0
J-AjRmlEJio,@siskanengsiskawahid9803,😎😎😎🔥🔥🔥💪💪💪🔥,2025-11-16T05:31:15Z,0,False,,0.0028384374,0
J-AjRmlEJio,@NayaAprilia-l3d,"Kak, enak banget 🎉😊 saya,suka', sekali,terima, kasih,ya,kak",2025-11-16T03:20:43Z,1,False,kak enak banget saya suka sekali terima kasih ya kak,0.045534156,0
J-AjRmlEJio,@tiaranurpitaloka5826,Lagu   enak  ❤❤❤❤❤❤🎉🎉🎉🎉🎉,2025-11-16T02:51:22Z,0,False,lagu enak,0.00015939736,0
J-AjRmlEJio,@JamaliaJamaludin-e5j,Lagu enak❤❤❤❤❤❤❤🎉,2025-11-16T02:36:07Z,0,False,lagu enak,0.00015939736,0
